"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","module"
8.36346895703368e-23,-1.71743210317769,0.377,0.469,2.5090406871101e-22,"brown"
0.000167930054271611,0.873610388214161,0.498,0.525,0.000503790162814832,"blue"
0.837915739142991,-4.40970821538698,0.244,0.247,1,"turquoise"
