gene_name,kME
C79798,0.324360108461548
Fryl,0.322824509834648
Gm20319,0.322170025875984
Slc8a3,0.321993973373306
Cast,0.321652816378082
Plekha7,0.321307591542216
Rgs11,0.320071048140065
Drp2,0.319260255356003
Foxp2,0.319199449271681
Reep1,0.319147110212227
E2f3,0.318936065793174
Mylip,0.317579856486448
Gm40841,0.316952870345543
Pantr1,0.316697966119124
Ror1,0.316648463663524
4933411O13Rik,0.315438377238479
7420701I03Rik,0.315176745461752
Mad1l1,0.315068026365043
Rin2,0.314975051332534
Klf8,0.313828027722923
Malat1,0.313756424880176
Gria2,0.312930420318565
March11,0.312339469808708
Pappa,0.312012118623788
Hecw1,0.311937542645392
Sez6l,0.31124600633072
Cacna2d3,0.311114333438706
Cntn1,0.311068129026064
Grin2c,0.310852300757299
Fhod3,0.310601823480426
Cacna1g,0.310463546699403
Dnajc6,0.310229777656473
Slit2,0.309589214161059
Rasa2,0.30925851417005
Tenm2,0.309257740898627
Mapk9,0.308340212172553
Pdgfc,0.307926727179121
Fam155a,0.307264041978096
Hmgcr,0.307135994289612
Klhl32,0.307029297701662
Aldh1a1,0.306668941754828
Cacna1e,0.306104525248382
Plekha5,0.306031284146265
Lyst,0.305313663689398
Osbpl10,0.305302206783653
Kcnip3,0.30513595211499
Bckdhb,0.305085748300919
Uncx,0.305032410724835
Plekhh2,0.304033140395834
Lgr4,0.30389795884791
Plxna1,0.303558694044217
D430041D05Rik,0.303523432013954
Ltbp1,0.303484029945088
Raph1,0.302949621827744
Cyyr1,0.302860765088689
Fhit,0.302526258652533
Rsrp1,0.302408707056347
Nav2,0.302097283097534
Tle2,0.301952624953887
Olfm2,0.301684131513528
Upp2,0.300253629181752
Ttyh1,0.299629191432699
Gfpt2,0.299370285707239
Gm35188,0.298833304340549
Chrna4,0.298675245786277
Kif16b,0.298413934926692
Amotl1,0.298059603656317
Zfp521,0.297295224867953
Ghr,0.295993373165429
Adamts16,0.295092568684706
Neo1,0.294852866484953
Nsf,0.294817456336082
Mitf,0.294649963842011
Carmil3,0.294644731404732
Dscam,0.294575236120762
Glud1,0.29449751149081
Slc23a2,0.293707244448397
Ogt,0.293683063540568
Zfp618,0.293614026141687
Apba2,0.293591468043714
