"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","db","module"
"Actin Filament Organization (GO:0007015)","6/144",8.58029327018653e-05,0.0277674154010083,0,0,9.14061054579093,85.5877171939006,"MYO1D;MYO1E;DLG1;HIP1;ELMO1;SHROOM4","GO_Biological_Process_2023","turquoise"
"Supramolecular Fiber Organization (GO:0097435)","8/316",0.000187680895436919,0.0277674154010083,0,0,5.5313382269904,47.4631267475247,"MYO1D;MYO1E;DLG1;HIP1;ELMO1;SLAIN1;NCKAP5;SHROOM4","GO_Biological_Process_2023","turquoise"
"Galactolipid Biosynthetic Process (GO:0019375)","2/5",0.000245087170998512,0.0277674154010083,0,0,135.353741496599,1125.31701267514,"FA2H;UGT8","GO_Biological_Process_2023","turquoise"
"Galactosylceramide Biosynthetic Process (GO:0006682)","2/5",0.000245087170998512,0.0277674154010083,0,0,135.353741496599,1125.31701267514,"FA2H;UGT8","GO_Biological_Process_2023","turquoise"
"Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)","3/26",0.000290049387363004,0.0277674154010083,0,0,26.7283729269386,217.714875120753,"DLG1;DLG2;ERBIN","GO_Biological_Process_2023","turquoise"
"Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)","3/26",0.000290049387363004,0.0277674154010083,0,0,26.7283729269386,217.714875120753,"DLG1;PDE4B;CTNNA3","GO_Biological_Process_2023","turquoise"
"Glomerular Epithelial Cell Development (GO:0072310)","2/6",0.000366432168048497,0.0277674154010083,0,0,101.510204081633,803.117990717184,"MYO1E;MAGI2","GO_Biological_Process_2023","turquoise"
"Glycosylceramide Biosynthetic Process (GO:0046476)","2/6",0.000366432168048497,0.0277674154010083,0,0,101.510204081633,803.117990717184,"FA2H;UGT8","GO_Biological_Process_2023","turquoise"
"Podocyte Development (GO:0072015)","2/6",0.000366432168048497,0.0277674154010083,0,0,101.510204081633,803.117990717184,"MYO1E;MAGI2","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cell Migration (GO:0030335)","7/272",0.000434464924952784,0.0290607462865014,0,0,5.57699330493001,43.1737099909038,"TJP1;DOCK5;DAAM2;ENPP2;GAB1;DOCK1;MAP4K4","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of Keratinocyte Proliferation (GO:0010839)","2/7",0.00051133277923463,0.0290607462865014,0,0,81.2040816326531,615.404316417306,"PTPRK;FGFR2","GO_Biological_Process_2023","turquoise"
"Galactosylceramide Metabolic Process (GO:0006681)","2/7",0.00051133277923463,0.0290607462865014,0,0,81.2040816326531,615.404316417306,"FA2H;UGT8","GO_Biological_Process_2023","turquoise"
"Presynaptic Membrane Organization (GO:0097090)","2/9",0.000870867194754317,0.0425565642038748,0,0,57.997084548105,408.648679561366,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","4/85",0.000873595159610332,0.0425565642038748,0,0,10.1949588477366,71.8020093375497,"ZEB2;DAAM2;FGFR2;RNF220","GO_Biological_Process_2023","turquoise"
"Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)","3/40",0.00104769503107265,0.0449280316567746,0,0,16.6032320980775,113.917477373754,"DLG1;DLG2;ERBIN","GO_Biological_Process_2023","turquoise"
"Sphingolipid Metabolic Process (GO:0006665)","4/94",0.00127139771341329,0.0449280316567746,0,0,9.1712962962963,61.1508875642086,"UGT8;FA2H;ENPP2;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Skeletal System Morphogenesis (GO:0048705)","3/43",0.00129454713089392,0.0449280316567746,0,0,15.3556701030928,102.108977171279,"WWOX;DSCAML1;FGFR2","GO_Biological_Process_2023","turquoise"
"Podocyte Differentiation (GO:0072112)","2/11",0.0013218400851343,0.0449280316567746,0,0,45.1043083900227,298.984305122014,"MYO1E;MAGI2","GO_Biological_Process_2023","turquoise"
"Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)","2/11",0.0013218400851343,0.0449280316567746,0,0,45.1043083900227,298.984305122014,"DLG1;CTNNA3","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)","4/95",0.00132224387153876,0.0449280316567746,0,0,9.07005494505495,60.1201797011037,"DOCK5;ENPP2;DOCK1;MAP4K4","GO_Biological_Process_2023","turquoise"
"Organic Hydroxy Compound Transport (GO:0015850)","3/45",0.00147778509269015,0.0449280316567746,0,0,14.6229749631811,95.3010113987768,"SLC44A1;SLCO1A2;SLC5A11","GO_Biological_Process_2023","turquoise"
"Regulation Of Cell Migration (GO:0030334)","8/434",0.00150510824278451,0.0449280316567746,0,0,3.97509695856297,25.8337197065552,"DOCK10;TJP1;FRMD5;DAAM2;MAGI2;ENPP2;PTPRK;MAP4K4","GO_Biological_Process_2023","turquoise"
"Organophosphate Catabolic Process (GO:0046434)","2/12",0.00158104510229119,0.0449280316567746,0,0,40.5918367346939,261.803918893847,"ENPP2;PLD1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)","2/12",0.00158104510229119,0.0449280316567746,0,0,40.5918367346939,261.803918893847,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Sodium-Independent Organic Anion Transport (GO:0043252)","2/13",0.00186242805035638,0.0508070372137219,0,0,36.899814471243,231.947593213754,"SLCO3A1;SLCO1A2","GO_Biological_Process_2023","turquoise"
"Regulation Of Epithelial Cell Migration (GO:0010632)","3/50",0.00200467613787586,0.0525841971550513,0,0,13.0640491335819,81.1574365484459,"DOCK5;ENPP2;DOCK1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","4/109",0.00219090583353209,0.0553406584618107,0,0,7.85515873015873,48.1005947303534,"ZEB2;DAAM2;FGFR2;RNF220","GO_Biological_Process_2023","turquoise"
"Glycoprotein Metabolic Process (GO:0009100)","3/53",0.00237020480089914,0.0577314169361863,0,0,12.2783505154639,74.219914290735,"MAN2A1;PCSK6;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Presynapse Assembly (GO:0099054)","2/15",0.00249083430520832,0.0585775515914508,0,0,31.2197802197802,187.166877082159,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)","2/17",0.00320528834894988,0.0728668884661273,0,0,27.0544217687075,155.372278725068,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cell Junction Assembly (GO:1901890)","3/61",0.00353793656963806,0.074280900425731,0,0,10.5805190188411,59.7186883041205,"PTPRD;IL1RAPL1;MAP4K4","GO_Biological_Process_2023","turquoise"
"Vesicle Transport Along Actin Filament (GO:0030050)","2/18",0.00359423711737408,0.074280900425731,0,0,25.3622448979592,142.749455625051,"MYO1D;MYO1E","GO_Biological_Process_2023","turquoise"
"Myoblast Fusion (GO:0007520)","2/18",0.00359423711737408,0.074280900425731,0,0,25.3622448979592,142.749455625051,"DOCK5;DOCK1","GO_Biological_Process_2023","turquoise"
"Cortical Actin Cytoskeleton Organization (GO:0030866)","2/19",0.00400404563880334,0.0803164448724669,0,0,23.8691476590636,131.768436654952,"DLG1;FMNL2","GO_Biological_Process_2023","turquoise"
"Actin Filament-Based Transport (GO:0099515)","2/20",0.00443449984753605,0.086409397029131,0,0,22.5419501133787,122.139959975335,"MYO1D;MYO1E","GO_Biological_Process_2023","turquoise"
"Cellular Lipid Catabolic Process (GO:0044242)","2/23",0.00584761959206228,0.110779904494069,0,0,19.3187560738581,99.3316462237063,"ENPP2;PLD1","GO_Biological_Process_2023","turquoise"
"Neuron Projection Morphogenesis (GO:0048812)","4/146",0.00621806957426721,0.114614147287844,0,0,5.79753521126761,29.4531936579824,"DOCK10;DSCAML1;FGFR2;MAP4K4","GO_Biological_Process_2023","turquoise"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","2/25",0.00688907400282997,0.12047047358795,0,0,17.6370896184561,87.7942327571282,"PTPRK;FGFR2","GO_Biological_Process_2023","turquoise"
"Myotube Differentiation (GO:0014902)","2/25",0.00688907400282997,0.12047047358795,0,0,17.6370896184561,87.7942327571282,"DOCK5;DOCK1","GO_Biological_Process_2023","turquoise"
"Plasma Membrane Invagination (GO:0099024)","2/26",0.0074389947886241,0.126834861146041,0,0,16.9013605442177,82.8338984204336,"ELMO1;DOCK1","GO_Biological_Process_2023","turquoise"
"Cortical Cytoskeleton Organization (GO:0030865)","2/27",0.00800810651058956,0.133208015615173,0,0,16.2244897959184,78.3204947866311,"DLG1;FMNL2","GO_Biological_Process_2023","turquoise"
"Phospholipid Catabolic Process (GO:0009395)","2/28",0.00859620747114401,0.136339848728377,0,0,15.5996860282575,74.1988795836398,"ENPP2;PLD1","GO_Biological_Process_2023","turquoise"
"Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)","2/28",0.00859620747114401,0.136339848728377,0,0,15.5996860282575,74.1988795836398,"DLG1;CTNNA3","GO_Biological_Process_2023","turquoise"
"Phagocytosis, Engulfment (GO:0006911)","2/30",0.00982857782071015,0.148957557193874,0,0,14.4839650145773,66.9515638793864,"ELMO1;DOCK1","GO_Biological_Process_2023","turquoise"
"Embryonic Skeletal System Morphogenesis (GO:0048704)","2/30",0.00982857782071015,0.148957557193874,0,0,14.4839650145773,66.9515638793864,"DSCAML1;FGFR2","GO_Biological_Process_2023","turquoise"
"Regulation Of Dendrite Morphogenesis (GO:0048814)","2/31",0.0104724512850622,0.154974369129742,0,0,13.9838142153413,63.7523090878691,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)","4/172",0.0109278197077072,0.154974369129742,0,0,4.89384920634921,22.1027933131365,"KIRREL3;PTPRD;IL1RAPL1;DSCAML1","GO_Biological_Process_2023","turquoise"
"Glycosphingolipid Metabolic Process (GO:0006687)","2/32",0.0111345221222249,0.154974369129742,0,0,13.5170068027211,60.795507674817,"UGT8;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Synapse Assembly (GO:0051965)","2/32",0.0111345221222249,0.154974369129742,0,0,13.5170068027211,60.795507674817,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Glycolipid Metabolic Process (GO:0006664)","2/33",0.0118145960439168,0.161151090039025,0,0,13.0803159973667,58.0559303610333,"UGT8;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)","2/35",0.0132279832722483,0.173490088301411,0,0,12.2863327149041,53.1435584472206,"DOCK5;DOCK1","GO_Biological_Process_2023","turquoise"
"Regulation Of Sodium Ion Transport (GO:0002028)","2/35",0.0132279832722483,0.173490088301411,0,0,12.2863327149041,53.1435584472206,"NKAIN2;DLG1","GO_Biological_Process_2023","turquoise"
"Central Nervous System Development (GO:0007417)","5/283",0.0138594399495077,0.17632118872739,0,0,3.71488072699735,15.8951896531954,"UGT8;MOG;SYNJ2;DSCAML1;SHROOM4","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of Protein Kinase B Signaling (GO:0051898)","2/36",0.0139609152364796,0.17632118872739,0,0,11.9243697478992,50.9348693298221,"PHLPP1;MAGI2","GO_Biological_Process_2023","turquoise"
"Regulation Of p38MAPK Cascade (GO:1900744)","2/37",0.0147110875878219,0.179408914568906,0,0,11.5830903790087,48.8708399253876,"DLG1;PHLPP1","GO_Biological_Process_2023","turquoise"
"Axonogenesis (GO:0007409)","4/188",0.0147315237769189,0.179408914568906,0,0,4.46467391304348,18.8309480754796,"KIAA1755;UNC5C;DSCAML1;FGFR2","GO_Biological_Process_2023","turquoise"
"Membrane Assembly (GO:0071709)","2/38",0.0154783132235365,0.185183133501439,0,0,11.2607709750567,46.9384448645158,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Vesicle Cytoskeletal Trafficking (GO:0099518)","2/39",0.0162624064321538,0.185183133501439,0,0,10.9558742415885,45.1261415257865,"MYO1D;MYO1E","GO_Biological_Process_2023","turquoise"
"Glycerophospholipid Biosynthetic Process (GO:0046474)","3/108",0.0169600753440739,0.185183133501439,0,0,5.83063328424153,23.7708692241991,"SLC44A1;SYNJ2;PLD1","GO_Biological_Process_2023","turquoise"
"Regulation Of Wnt Signaling Pathway (GO:0030111)","3/109",0.0173780716412014,0.185183133501439,0,0,5.77533553783311,23.4048136142864,"WWOX;DAAM2;FGFR2","GO_Biological_Process_2023","turquoise"
"Ceramide Biosynthetic Process (GO:0046513)","2/42",0.0187140554000923,0.185183133501439,0,0,10.1326530612245,40.3125617234172,"FA2H;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Regulation Of Cytoskeleton Organization (GO:0051493)","3/114",0.0195542061325189,0.185183133501439,0,0,5.51379214265812,21.6943728553258,"TJP1;PHLDB1;DAAM2","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)","2/43",0.0195637897091909,0.185183133501439,0,0,9.88501742160279,38.888398778374,"HIP1;MAGI2","GO_Biological_Process_2023","turquoise"
"Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)","4/207",0.0202238448517037,0.185183133501439,0,0,4.04289819376026,15.770912991023,"ZEB2;DAAM2;FGFR2;RNF220","GO_Biological_Process_2023","turquoise"
"Embryonic Organ Morphogenesis (GO:0048562)","2/44",0.0204294838615153,0.185183133501439,0,0,9.6491739552964,37.5427757402553,"DSCAML1;FGFR2","GO_Biological_Process_2023","turquoise"
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)","2/45",0.0213109604144822,0.185183133501439,0,0,9.42429995253915,36.2697365803843,"ERBIN;GAB1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cell Projection Organization (GO:0031346)","3/118",0.0213987474323764,0.185183133501439,0,0,5.32093231734648,20.4559139962277,"PTPRD;MAGI2;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Nervous System Development (GO:0007399)","6/433",0.0215728628240907,0.185183133501439,0,0,2.91090736957497,11.1671695544911,"KIRREL3;UGT8;ZEB2;MOBP;MOG;DSCAML1","GO_Biological_Process_2023","turquoise"
"Epithelial Cell Migration (GO:0010631)","2/46",0.0222080432575084,0.185183133501439,0,0,9.20964749536178,35.0638977870873,"ZEB2;DAAM2","GO_Biological_Process_2023","turquoise"
"Regulation Of Cell Motility (GO:2000145)","3/123",0.0238342004694833,0.185183133501439,0,0,5.0979381443299,19.0491276504594,"DOCK10;FRMD5;ENPP2","GO_Biological_Process_2023","turquoise"
"Cytoplasmic Microtubule Organization (GO:0031122)","2/48",0.0240483300532172,0.185183133501439,0,0,8.80834072759539,32.8347611919466,"DLG1;SLAIN1","GO_Biological_Process_2023","turquoise"
"Neuron Projection Guidance (GO:0097485)","3/124",0.0243385983169026,0.185183133501439,0,0,5.05555082218625,18.7848686370022,"KIAA1755;UNC5C;DSCAML1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Focal Adhesion Disassembly (GO:0120183)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"MAP4K4","GO_Biological_Process_2023","turquoise"
"Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"FGFR2","GO_Biological_Process_2023","turquoise"
"Epithelial Tube Formation (GO:0072175)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"FGFR2","GO_Biological_Process_2023","turquoise"
"C-terminal Protein Deglutamylation (GO:0035609)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"FOLH1","GO_Biological_Process_2023","turquoise"
"Regulation Of Focal Adhesion Disassembly (GO:0120182)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"MAP4K4","GO_Biological_Process_2023","turquoise"
"Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"PTPRD","GO_Biological_Process_2023","turquoise"
"Glycosylceramide Metabolic Process (GO:0006677)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of Relaxation Of Muscle (GO:1901078)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"PDE4B","GO_Biological_Process_2023","turquoise"
"Regulation Of Morphogenesis Of A Branching Structure (GO:0060688)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"FGFR2","GO_Biological_Process_2023","turquoise"
"Regulation Of Relaxation Of Cardiac Muscle (GO:1901897)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"PDE4B","GO_Biological_Process_2023","turquoise"
"Plasma Membrane Raft Organization (GO:0044857)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"FA2H","GO_Biological_Process_2023","turquoise"
"Podocyte Cell Migration (GO:0090521)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"DAAM2","GO_Biological_Process_2023","turquoise"
"Purine-Containing Compound Catabolic Process (GO:0072523)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"DPYD","GO_Biological_Process_2023","turquoise"
"Choline Metabolic Process (GO:0019695)","1/5",0.0247535287182936,0.185183133501439,0,0,50.2424242424242,185.836036973753,"SLC44A1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Nervous System Development (GO:0051962)","2/49",0.0249911884332231,0.185183133501439,0,0,8.62049500651324,31.8030058521021,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)","2/49",0.0249911884332231,0.185183133501439,0,0,8.62049500651324,31.8030058521021,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Regulation Of Anatomical Structure Morphogenesis (GO:0022603)","3/127",0.0258863853847271,0.185183133501439,0,0,4.93249085467243,18.0235095567768,"PHLDB1;FMNL2;FGFR2","GO_Biological_Process_2023","turquoise"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","2/51",0.0269214810715392,0.185183133501439,0,0,8.26780508121616,29.8867161104048,"PHLPP1;MAP4K4","GO_Biological_Process_2023","turquoise"
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)","2/51",0.0269214810715392,0.185183133501439,0,0,8.26780508121616,29.8867161104048,"DOCK5;DOCK1","GO_Biological_Process_2023","turquoise"
"Regulation Of Synapse Assembly (GO:0051963)","2/51",0.0269214810715392,0.185183133501439,0,0,8.26780508121616,29.8867161104048,"PTPRD;IL1RAPL1","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of Cell Motility (GO:2000146)","3/133",0.0291373737153464,0.185183133501439,0,0,4.70340999206979,16.6300047845661,"FRMD5;MAGI2;PTPRK","GO_Biological_Process_2023","turquoise"
"Exocrine System Development (GO:0035272)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"FGFR2","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"ENPP2","GO_Biological_Process_2023","turquoise"
"Forebrain Neuron Development (GO:0021884)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"FGFR2","GO_Biological_Process_2023","turquoise"
"Gland Morphogenesis (GO:0022612)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"FGFR2","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of p38MAPK Cascade (GO:1903753)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"DLG1","GO_Biological_Process_2023","turquoise"
"Adherens Junction Maintenance (GO:0034334)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"TJP1","GO_Biological_Process_2023","turquoise"
"Nucleobase Catabolic Process (GO:0046113)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"DPYD","GO_Biological_Process_2023","turquoise"
"Long-Term Synaptic Depression (GO:0060292)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"SLC24A2","GO_Biological_Process_2023","turquoise"
"Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"DLG1","GO_Biological_Process_2023","turquoise"
"Protein Deglutamylation (GO:0035608)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"FOLH1","GO_Biological_Process_2023","turquoise"
"Marginal Zone B Cell Differentiation (GO:0002315)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"DOCK10","GO_Biological_Process_2023","turquoise"
"Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"FGFR2","GO_Biological_Process_2023","turquoise"
"Choline Transport (GO:0015871)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"SLC44A1","GO_Biological_Process_2023","turquoise"
"Regulation Of Blood-Brain Barrier Permeability (GO:1905603)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"TJP1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)","1/6",0.0296309633944118,0.185183133501439,0,0,40.1919191919192,141.432767389918,"ST18","GO_Biological_Process_2023","turquoise"
"ERBB Signaling Pathway (GO:0038127)","2/54",0.029925836282038,0.185183133501439,0,0,7.78963893249608,27.3341007109313,"GAB1;ERBIN","GO_Biological_Process_2023","turquoise"
"Regulation Of Protein Kinase B Signaling (GO:0051896)","3/136",0.0308403457982155,0.185183133501439,0,0,4.59662041702194,15.991327643667,"HIP1;PHLPP1;MAGI2","GO_Biological_Process_2023","turquoise"
"Phosphatidylcholine Metabolic Process (GO:0046470)","2/55",0.030955668405524,0.185183133501439,0,0,7.64227955333077,26.5584434034501,"SLC44A1;ENPP2","GO_Biological_Process_2023","turquoise"
"Ceramide Metabolic Process (GO:0006672)","2/55",0.030955668405524,0.185183133501439,0,0,7.64227955333077,26.5584434034501,"FA2H;ST6GALNAC3","GO_Biological_Process_2023","turquoise"
"Establishment Of Centrosome Localization (GO:0051660)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"DLG1","GO_Biological_Process_2023","turquoise"
"Negative Regulation Of Lipid Kinase Activity (GO:0090219)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"PIP4K2A","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Melanin Biosynthetic Process (GO:0048023)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"ZEB2","GO_Biological_Process_2023","turquoise"
"Regulation Of Lipase Activity (GO:0060191)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"PCSK6","GO_Biological_Process_2023","turquoise"
"Amine Transport (GO:0015837)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"SLC44A1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"ZEB2","GO_Biological_Process_2023","turquoise"
"Regulation Of Microvillus Organization (GO:0032530)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"PLD1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"DOCK5","GO_Biological_Process_2023","turquoise"
"Protein Deglycosylation (GO:0006517)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"MAN2A1","GO_Biological_Process_2023","turquoise"
"Cellular Biogenic Amine Catabolic Process (GO:0042402)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"SLC44A1","GO_Biological_Process_2023","turquoise"
"Cellular Response To Epinephrine Stimulus (GO:0071872)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"PDE4B","GO_Biological_Process_2023","turquoise"
"Pyrimidine Nucleobase Catabolic Process (GO:0006208)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"DPYD","GO_Biological_Process_2023","turquoise"
"Cellular Response To Potassium Ion (GO:0035865)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"DLG2","GO_Biological_Process_2023","turquoise"
"Response To Epinephrine (GO:0071871)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"PDE4B","GO_Biological_Process_2023","turquoise"
"Response To Potassium Ion (GO:0035864)","1/7",0.0344842492004147,0.185183133501439,0,0,33.4915824915825,112.774618360503,"DLG2","GO_Biological_Process_2023","turquoise"
"Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)","2/60",0.0363103684614095,0.193466181958448,0,0,6.981703026038,23.1488972243337,"KIRREL3;DSCAML1","GO_Biological_Process_2023","turquoise"
"Axon Guidance (GO:0007411)","3/149",0.038811618827442,0.197145660527225,0,0,4.18457844937156,13.5958444486809,"KIAA1755;UNC5C;DSCAML1","GO_Biological_Process_2023","turquoise"
"Astral Microtubule Organization (GO:0030953)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"DLG1","GO_Biological_Process_2023","turquoise"
"Autophagosome-Lysosome Fusion (GO:0061909)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"PIP4K2A","GO_Biological_Process_2023","turquoise"
"Presynaptic Membrane Assembly (GO:0097105)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"PTPRD","GO_Biological_Process_2023","turquoise"
"Membrane Lipid Catabolic Process (GO:0046466)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"ENPP2","GO_Biological_Process_2023","turquoise"
"Pyrimidine-Containing Compound Catabolic Process (GO:0072529)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"DPYD","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"TJP1","GO_Biological_Process_2023","turquoise"
"Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)","1/8",0.0393135041520565,0.197145660527225,0,0,28.7056277056277,92.8967850071638,"PHLDB1","GO_Biological_Process_2023","turquoise"
"Cellular Response To Growth Factor Stimulus (GO:0071363)","3/155",0.0428110923844909,0.206089402901475,0,0,4.01817688551275,12.6611067720295,"WWOX;MAGI2;PDE8A","GO_Biological_Process_2023","turquoise"
"B Cell Homeostasis (GO:0001782)","1/9",0.0441188457824273,0.206089402901475,0,0,25.1161616161616,78.3842312444799,"DOCK10","GO_Biological_Process_2023","turquoise"
