"Power","SFT.R.sq","slope","truncated.R.sq","mean.k.","median.k.","max.k."
1,0.486275332785923,10.4634459983313,0.936389655169438,6448.42350632307,6483.59460368801,7195.07365616604
2,0.0108664877579666,0.647947535919579,0.980970241077377,3433.66650815175,3436.78843202273,4437.74145223245
3,0.298762460797065,-2.53323349014256,0.989900788437907,1866.11020229092,1841.84817549819,2864.28089636933
4,0.667741130950454,-3.55211021697749,0.984204986242292,1034.56386828552,998.407119154125,1921.28921002374
5,0.80070746842194,-3.49366098724464,0.986650956726058,585.044615998294,546.427340802313,1330.67864798922
6,0.859061900320819,-3.26929801975545,0.987211650112417,337.547416146169,303.829703866581,947.694245130404
7,0.898646229880099,-3.03400186344488,0.990814269107633,198.781495122171,171.192013530355,691.705352366234
8,0.911309076737534,-2.89586818307529,0.987566918191236,119.5441716835,97.8335994757786,518.066170129985
9,0.931452459799711,-2.72566855519151,0.993472007176904,73.4518596980842,56.6330860275965,396.719269491468
10,0.935899991203559,-2.60382817225968,0.993221848954495,46.1283420085767,33.0441002058779,309.37087608214
12,0.935705137545511,-2.39551305181665,0.991010601748834,19.4380103087398,11.6298478591661,197.067373671383
14,0.938132335569852,-2.21443676237357,0.993878044766157,8.93488692944234,4.25018323748205,132.037848738638
16,0.937299950837184,-2.0771573092313,0.99164638907624,4.45692558904129,1.60167193889315,92.0597288430945
18,0.932841070211041,-1.97868596654709,0.991196701240498,2.39261324691846,0.621305109457076,66.254970854447
20,0.921177251922186,-1.90846848736093,0.977500092476929,1.36879763977547,0.248017932169351,48.9233468916188
22,0.929621945495597,-1.82965433967047,0.985551874691428,0.826460172534501,0.101901869371982,36.8968389301358
24,0.921494871733273,-1.7923349917781,0.979591406988583,0.522133526516198,0.042523659326194,28.3232826984124
26,0.939133968135208,-1.72686899337569,0.993635351959626,0.342697709629772,0.0180248012142155,22.0716954802476
28,0.942395109099311,-1.68335230714766,0.991397488375144,0.232337605145027,0.00773012291189512,17.4252192193238
30,0.924117569282131,-1.67124040110432,0.970717519695874,0.161971389044784,0.00340437478701139,13.9146880785383
