"gene_name","module","color","kME_red","kME_brown","kME_blue","kME_grey","kME_yellow","kME_black","kME_turquoise","kME_pink","kME_green","kME_magenta"
"Trim44","grey","grey",0.144389589379341,0.0153988297819425,-0.0549175708460202,0.242785171725833,-0.100764782910227,0.0771736341591716,0.160607447094628,-0.0657012549423138,0.182524895734859,0.0706103355985135
"Fjx1","red","red",0.342402015323969,0.122028663931413,0.0692995431573888,0.0307139019639759,-0.135013886672258,-0.14092431768502,-0.0712242509910401,0.030691357312942,0.109371968068384,0.162609043787202
"Pamr1","red","red",0.262656222546892,0.0662308254643566,-0.00831164678081772,-0.00658991605765466,-0.0434463342611816,-0.0717288775475702,-0.0564545323947589,0.0516519998779201,0.0345313561211294,0.171100296940438
"Slc1a2","pink","pink",0.325338679013716,0.28481186003414,-0.0326380769619274,-0.121084261328273,0.0531509521122802,-0.200398371046209,-0.344876802577894,0.392522232967625,-0.0501141689116496,0.508321318338554
"Cd44","yellow","yellow",-0.153096399496712,-0.173993755494717,-0.158330225734201,-0.328372637060776,0.539902664228534,0.281890896142975,-0.23541921576328,0.221726658549231,-0.449854123477186,0.0543702240132903
"Pdhx","grey","grey",0.0121376498368248,0.149351865877624,0.0396715773075015,0.137269996159382,-0.0660683429220748,-0.071558544896661,-0.0115961294179673,0.0604394302244141,0.137385834745838,-0.00281700004989394
"Apip","blue","blue",0.0755331825133537,0.089485078431296,0.0717742903381006,0.0669662089665079,-0.0439980221142228,-0.0551562432354416,-0.019080637036467,0.0301981971721309,0.0636371232070425,0.064649103602833
"Cat","grey","grey",0.00313555481868427,0.0978440066743562,0.0284090064141362,0.0840374383274669,-0.0314715183868865,-0.035192871235615,-0.0190310095619431,0.0485296898270582,0.0757760320481144,0.00934009116556229
"Abtb2","grey","grey",-0.111847669240597,-0.0111682307048648,0.00983272930235403,0.0402182621699853,-0.0265395988949929,0.0073761997989471,0.060050827847437,-0.0493455301524887,0.0289457047738359,-0.126225006538779
"Nat10","grey","grey",-0.00628584199103053,-0.0021758586321049,-0.0377410428535356,0.152749547444192,-0.0921776559679346,0.0403520291593227,0.13078032275371,-0.0896412580389333,0.128378451786628,-0.0858291064958119
"Caprin1","grey","grey",-0.0135742593539712,-0.00764360368268164,0.0307831995398323,0.199870761208337,-0.0982666320508203,0.0586348630980261,0.159072465610255,-0.0997806717449908,0.16209148535285,-0.0675776340199625
"Fbxo3","grey","grey",0.00458462178676763,0.0187563419479027,-0.0285664251017956,0.111995604800674,-0.0286986534549335,0.0277005901569471,0.0647645220493576,-0.0177151556529853,0.0797220799616477,-0.00309387625971125
"Cd59b","grey","grey",-0.0154362404255612,0.0359224391189842,-0.0233012600188806,0.0282107354583795,0.0101329387714413,-0.0202024987180872,-0.00796566906982769,0.0361747444343376,0.0175982007797262,0.00999135676087692
"Cd59a","yellow","yellow",-0.0164746797068157,0.014945720122113,-0.0330865541887666,-0.0561277299600036,0.11240028922798,0.0310820874952859,-0.0791981420024855,0.091503071871714,-0.0904639130222991,0.0825184284779329
"D430041D05Rik","brown","brown",0.26147664689494,0.284468754793506,-0.0418498471460074,0.155566824620512,-0.105051864870774,-0.139075811375181,-0.08099265596669,0.166884107968977,0.219818205070458,0.181016913589039
"Gm13883","brown","brown",0.082573517942056,0.204616413376188,0.0320927039415466,0.0851252391523251,-0.10279525201423,-0.151341701378684,-0.0675994291762851,0.105783255504955,0.153715957405749,0.0323443955097175
"Hipk3","yellow","yellow",-0.0966623408786087,-0.0497663331216369,-0.135108713716265,-0.118886628279316,0.29046775466802,0.137388666123511,-0.111348809895794,0.130594254746534,-0.187748825296707,-0.0102564678032227
"Cstf3","grey","grey",0.068684671401447,0.0244276371942697,-0.014993484271739,0.181025278786098,-0.0699081078658576,0.0298516974084605,0.113606589566741,-0.035008846228048,0.149110315301313,0.0271338469621862
"Tcp11l1","pink","pink",-0.0240527970707761,0.194886544047953,-0.0591536168609019,0.0304999828326019,0.1542112180088,0.0160362796738837,-0.166074661268484,0.261852457688293,0.00335716509746375,0.0321671546654684
"Depdc7","brown","brown",0.0212292534845762,0.163374933230698,0.0616795813330101,0.0908238157764751,-0.077969167981654,-0.10132843609932,-0.0331845100231783,0.0596084496557149,0.121097207382377,-0.025762156309591
"Qser1","yellow","yellow",0.0719233590029674,0.0100606144984642,-0.103110525835032,-0.000289907896756546,0.128467863034614,0.0977263642135945,-0.0458678211843545,0.0958975984652078,-0.0463046950499491,0.132785330953854
"Prrg4","grey","grey",0.0455505847152788,0.00390458084077453,0.025648879872933,0.0258421232576578,-0.0197467066716484,-0.0170680292861672,0.00922827161795961,-0.0122316417769136,0.0137165986360884,0.0295360134743125
"Ccdc73","grey","grey",0.035541664263764,0.0693446837082654,0.0137769375899497,0.0976874874653174,-0.0168797655943005,-0.00287840564782771,0.0169617976714543,0.031487533895994,0.0818019698177055,0.0316421463014722
"Eif3m","grey","grey",0.00324531613083038,-0.00209431529005373,0.0124740439568605,0.065901358958145,-0.0143095588966285,0.0405064107797659,0.0558762376801396,-0.0151792898692191,0.0452873528576368,-0.00220338069464253
"Rcn1","turquoise","turquoise",0.00316546705146455,-0.182647204972711,0.0375118653112733,0.110994806631251,-0.119260471648024,0.0973640929230135,0.263696691075317,-0.247745909782931,0.0711732085340347,-0.0708664982893055
"Elp4","grey","grey",0.114203070248111,0.123970067163823,-0.0577534202022096,0.184028880022073,-0.066193673749781,3.86686724689532e-05,0.0339129553910804,0.0458889358131488,0.164299828702672,0.101412896153393
"Immp1l","grey","grey",0.128218211934021,0.0219730153419004,-0.0126000593434281,0.102020458669319,-0.0715815216193477,0.00311724768391045,0.0509763160729201,-0.0283316076260956,0.0861804790245976,0.092257117422021
"Dnajc24","grey","grey",0.0697549133212723,0.0337106187958472,-0.0358475894219722,0.130627408983669,-0.0804178896228102,0.00231560787004782,0.0760626942258443,-0.0286432910963069,0.120635073754727,0.0352987004295436
"Mpped2","grey","grey",-0.00880134742148389,-0.0888355914882549,-0.135080517422702,0.157153582068282,0.029274238899069,0.179317208422846,0.180597548189618,-0.110479486686839,0.0974611411669452,-0.107712610572603
"Arl14ep","grey","grey",-0.0535654548360483,-0.0808051304678686,0.00288779563410826,-0.00286517132158687,0.0731679704576764,0.0749010605425122,0.0355181838888447,-0.0346687911564777,-0.0437215564131257,-0.0441185561766217
"Kcna4","grey","grey",0.0761350209482546,0.0401177799995906,-0.0224392090384317,0.084709965691603,-0.04527831695685,-0.0115044370582046,0.0422672569081262,-0.0127300910217847,0.0959570737748142,0.0226187552631517
"Mettl15","magenta","magenta",0.127338026925319,0.125987226148859,-0.023652894891133,0.0214739128879355,0.0661852122329427,-0.0245189007203427,-0.121149382861886,0.164776982457386,0.00225747475784154,0.210493264017381
"Bdnf","pink","pink",0.122969955440374,0.143917547823501,-0.0820234369103479,-0.158203018077338,0.150227197673518,-0.066781146391802,-0.24809077428053,0.277350244503976,-0.133471971650622,0.225056139934694
"Lin7c","grey","grey",0.0158293896371105,0.00791098777239539,0.0545471014262988,0.0264317395656821,0.0180638131091399,0.00948839741681892,-0.00517918643188323,0.0256710361294225,0.00766652856164376,0.00704973851867836
"Lgr4","brown","brown",0.0672593328432889,0.312971940016467,-0.00110102865214104,0.118184321461288,-0.0643027364047631,-0.199722485252726,-0.146711045826144,0.199780434926038,0.173926334649306,0.0784497860907486
"Ccdc34","grey","grey",0.0739313889453408,-0.0464545390862895,-0.0400672947500048,0.0665380030998685,-0.0464215072515193,0.0248181406341897,0.0698900057914797,-0.0603958702930002,0.0389789432405998,0.0405893599150903
"Ccdc34os","grey","grey",0.0432142777065037,-0.0283878905446636,0.00502066493740765,0.0581495515949772,-0.0172831592707338,0.0371491569800411,0.0513541718150537,-0.0327121074151491,0.0345640240415578,0.0251253578248491
"Gm13936","grey","grey",0.0538968225623282,-0.0146595503812424,-0.00857138225997774,0.0574474431331432,-0.0281001172820014,0.0240053384484526,0.0413606010532584,-0.0127624626617825,0.0307720493797891,0.0459584129894863
"Bbox1","grey","grey",0.0589800458376838,0.0208095168722336,-0.030140387997689,0.0151624369168186,-0.00548788217727536,-0.010409919249122,-0.024442369854836,0.0169305187649781,0.00884651058909756,0.0335115721607857
"Ano3","grey","grey",0.149913846268265,0.155422671002609,0.0379801729103195,0.0801662808364188,-0.0895196842799447,-0.108626042814401,-0.0417342312163511,0.0433790881180206,0.123052928500557,0.0877910200889257
"4930430A15Rik","grey","grey",-0.0146000799739318,-0.00828484799217002,-0.0113882461664792,-0.0113738393331748,0.0677132719716942,0.0513257814005316,-0.0158146898106541,0.0467207641101743,-0.0306097899913584,-0.000840745612210655
"Olfr1307","brown","brown",0.0582298402154442,0.104797468723763,0.0183599209382118,-0.0357968816686914,-0.00693020581098471,-0.095879026664281,-0.101040961943067,0.0783278423875788,-0.00457517252417621,0.0435568529046389
"Lpcat4","grey","grey",0.034597751175911,0.0998672239114883,0.0911175971231814,0.116291585881995,-0.11450283512488,-0.076174862156614,0.0306084538227684,-0.0106970855776036,0.143548743072453,-0.0166111677461543
"Nop10","blue","blue",0.0266450463395137,0.0649373150920754,0.236795993010113,-0.00278515094630726,-0.0759421236875745,-0.115121577486958,-0.0390899588347516,-0.00418772996054583,0.024084520844114,0.011455641150066
"Gm21985","grey","grey",0.00592377177156882,0.0105358407474244,-0.01094042601101,0.0451549336020077,0.00844295611547312,0.0296073595605555,0.01634905872172,0.0130657810308955,0.0251022306944568,0.020500020667387
"Emc4","blue","blue",0.0558386279116343,0.000751400823440937,0.142054274691058,0.0710477721095757,-0.0572666287300648,0.00345565898492317,0.0473083014485323,-0.0374011447202107,0.0656244410875204,0.00834130600125325
"Katnbl1","grey","grey",-0.0072882222135082,0.00589997032442853,-0.0348522221147881,0.054904555452813,0.0523229283594695,0.0744164713392969,0.0227840014729928,0.0238689764968722,0.0133027096214058,0.00415970995374933
"Emc7","blue","blue",0.0392152850645572,-0.0272483763159815,0.072511037563614,0.0349403007647631,-0.0500049632860258,-0.00688988291926516,0.0441386042723293,-0.0581371314940639,0.0265688982259294,0.0229952465625673
"Aven","turquoise","turquoise",-0.00284136275551606,0.0191678622380177,0.0122476361942816,0.210755263467912,-0.153663189467232,0.0152167596677264,0.184138418256208,-0.127553359670443,0.20468651275438,-0.104358800923615
"Ryr3","brown","brown",0.310238917850007,0.501983350082943,0.0227759263471551,0.134815471957395,-0.10030393466302,-0.269736867804798,-0.251810549097947,0.312804504112104,0.246574547188867,0.180353968789397
"Fmn1","pink","pink",0.0386431607851003,0.401484209859916,-0.124464826711594,-0.118852098837944,0.264580001967153,-0.143328387721748,-0.452864449560521,0.553852897436077,-0.0982721794593442,0.204716869632835
"Gm13963","pink","pink",0.00989794970027826,0.226989303329474,-0.0185150273604242,-0.10431097814599,0.148674045305959,-0.117958190236207,-0.282855455321554,0.322167649278096,-0.0875891958063015,0.103502435634489
"4930533B01Rik","brown","brown",0.0272726237311624,0.145496729414107,-0.0140528424620939,-0.0134743555837612,0.0437535375377066,-0.0620729260836817,-0.137709414482245,0.147149731792629,0.00381840902168321,0.0577951354355132
"Scg5","red","red",0.148331540591417,-0.0181445718343595,0.126425674944877,-0.0412509057930873,-0.0405544937637322,-0.0363065447396915,-0.0205778213918052,-0.00952430920160146,-0.0217213906929863,0.149205897745954
"Aqr","grey","grey",-0.0138198310445971,0.00946291921562195,-0.0784463005947658,0.0823619928515419,0.0384487157476905,0.0824600170132414,0.0451755831008454,0.0224858404153192,0.0493330650604386,0.0124171545778091
"Zfp770","grey","grey",0.0258945169395847,0.0177249092610968,-0.0353287069674768,0.0274427411260061,-0.00902173295068758,0.0241196684912881,0.00543899931890047,0.0122118976003399,0.0259124447493011,0.00281099742069528
"Dph6","black","black",-0.0259078636602257,-0.0531044698158278,-0.0967293743198904,0.0653704680021521,0.0725470285151201,0.143283972817475,0.0645339529134824,-0.0144289929916028,-0.00805613190131249,0.0171922835178537
"Gm28494","grey","grey",-0.0482461516162904,-0.0448546070418766,-0.0143009166402718,0.0326724313895723,-0.0337708092562574,0.0180044452709758,0.0732372045955852,-0.0551185126210971,0.0171876164320399,-0.0562319549281422
"BC052040","grey","grey",0.0396119527529595,0.0499900181173007,0.00692528833107641,0.167109572205589,-0.0910585911973064,-0.00586219617898745,0.0844735122808137,-0.0173978548135464,0.130875864531662,0.0289258897862851
"Spred1","grey","grey",0.0230423696082623,-0.0374379558853194,-0.00185338111176367,0.0937684925750305,-0.0354275108510285,0.0984299336271681,0.111928747051949,-0.0577067950789557,0.0822099916387206,0.0375871721496305
"Fam98b","grey","grey",-0.0279343134536822,-0.0703282579918926,0.0273425473518771,0.0776855910949728,-0.0361706023890308,0.0556070231898651,0.110203357976357,-0.0965713150531834,0.0424406873806823,-0.0430675213785591
"Rasgrp1","turquoise","turquoise",-0.253202827023819,-0.471492875056467,0.0217360774768031,0.226861468123981,-0.225378343427027,0.328545426013332,0.639844069237615,-0.584175447052515,0.145170038189591,-0.370678845109535
"Fsip1","turquoise","turquoise",-0.112690206630402,-0.211376384250647,0.00165406525264051,0.1373355734688,-0.107687214866537,0.15490151351916,0.306226631992245,-0.269939897831706,0.0987812968069943,-0.169241911404619
"Gpr176","turquoise","turquoise",-0.121068012493415,-0.1829891219808,-0.0401935734750056,0.254139249945703,-0.147657028590283,0.181152117825477,0.369090417491603,-0.275503984394131,0.171794166885531,-0.19446945083559
"Eif2ak4","grey","grey",-0.039620256563338,0.0100576075906862,-0.0639424594620329,0.149752135644691,-0.0116602282919608,0.0737253699956241,0.0991977105222926,-0.0266740484937867,0.102755405012417,-0.0356133375784979
"Srp14","blue","blue",0.0157694544193458,0.00207302400910712,0.242956033294269,0.0315747111508275,-0.102995922660959,-0.0809932831229385,0.0255559935806226,-0.062918800364078,0.0441296829100483,-0.040028410059973
"Bub1b","grey","grey",0.0106822479416831,0.0790157121558524,0.0232239294837582,-0.00437066192661748,0.0230428953878666,-0.0379299402549804,-0.0766334266898389,0.0810762257195294,-0.00420703149836167,0.0342746037645919
"Pak6","grey","grey",-0.0841307854088953,-0.134880428056053,-0.00385797490923151,0.0259351208306219,0.0435595407576626,0.139108591575632,0.113574566345905,-0.0831622115479193,-0.0240638743608995,-0.047531137318815
"Disp2","turquoise","turquoise",-0.0212414389415042,-0.10046445689982,0.00584111984635995,0.0867835790599877,-0.019638269976085,0.0989704604258553,0.143654271378252,-0.105687261230753,0.0499688376991824,-0.0375342866746423
"Ivd","brown","brown",0.110293781599919,0.212555510861005,0.0489334135417552,0.146323824056754,-0.115452641257608,-0.120283285768127,-0.0401822893442292,0.0840646707006961,0.182130993326846,0.0494668503747895
"Bahd1","grey","grey",-0.0367166507434607,-0.000628205136801562,0.0136051760995573,0.0247565719396716,0.00940423984308719,0.0334554429690433,0.00915409135369834,-0.00823919005577462,0.0165895785478116,-0.0189219825716439
"Ccdc32","grey","grey",0.0340110484444519,0.0456563895887403,0.0963930373015453,0.0304395614161637,-0.0470664738499385,-0.0498362882918659,-0.0176931839808899,0.00604393483581763,0.0485393937982059,0.00569239412800541
"Rad51","grey","grey",0.0259573789493485,0.0235944722660575,-0.00596719619315403,0.0768258597360539,-0.0384713797980989,0.0254676950422551,0.0375349623738463,-0.00818146838205048,0.0716893674285389,0.0287732840782889
"Rmdn3","grey","grey",0.0465958692362016,0.0716090249705496,0.0364348329889302,0.128302081031567,-0.104802945727562,-0.0389168889100064,0.0498961334840162,-0.0193886595605106,0.133125217569859,0.00132588271632571
"Dnajc17","brown","brown",0.0726029559837223,0.21159225875344,0.0543286722970493,0.130579821233497,-0.0915262783553921,-0.126141307457155,-0.0538443807597958,0.0879651422756843,0.168771763968844,0.0506192404488073
"Zfyve19","grey","grey",0.00797300278085475,-0.030746621994484,0.0152415351284817,0.0708378115001123,-0.0679842591508334,0.00046086921251509,0.0857106823943075,-0.0898486425864057,0.0638396475552555,-0.0308815278392566
"Vps18","grey","grey",-0.0286243634389072,0.00662063669161823,0.0113523674351743,0.00600877285225132,0.0351847461789339,0.0194468986404216,-0.0136990866302189,0.0179770077231658,-0.00936552404121192,-0.00296063994907459
"Ino80","grey","grey",-0.00352655286530168,0.0149584270482001,-0.0718764074214632,0.0769754865379969,0.0620562917697676,0.076496266987534,0.023557992195279,0.0325287466477722,0.0376762638957547,0.0189472316836488
"Chp1","grey","grey",-0.0154111566930799,0.0737325522067796,0.00748872874261822,0.146005767128031,-0.0744354244901623,-0.0138125190499219,0.0603702529581226,-0.0132307193293671,0.133603329124561,-0.0582170376826636
"1700020I14Rik","grey","grey",0.00271405044491302,0.0336779017576735,-0.00910227512724529,0.0294009731368683,0.0244370730523767,0.0165994166599009,-0.0150690858053365,0.0384382692326096,0.00531212321480331,0.0408966822701874
"Nusap1","grey","grey",-0.0205201622362174,-0.0115511989419959,-0.00575208590850187,0.0367738835903745,-0.0090550649015751,0.0248686157980184,0.043203825034783,-0.0211915978948112,0.027380506483589,-0.0331285948328831
"Ndufaf1","grey","grey",0.00601768590078779,0.0117273561637238,0.0356801610153434,0.0534666415938779,-0.0184313849039993,-0.00480983349521542,0.0253704500389167,-0.0120968320770704,0.0366858465934695,0.00344762452356675
"Rtf1","turquoise","turquoise",0.00566567680102322,-0.0340718628153117,0.0830050005531143,0.143782698571338,-0.120453685267689,0.0297686713773505,0.157497427476166,-0.129846670462807,0.136253301945237,-0.0717488488252453
"Ltk","brown","brown",0.0244214142121107,0.200306344046459,0.0588335895546924,0.101531298765991,-0.0595930189584177,-0.122047337562355,-0.0762125864936261,0.104703065033393,0.126748341307228,0.0292348724345484
"Rpap1","grey","grey",0.0401126600651932,0.0170383169514416,0.0175571864455177,0.106582436024802,-0.057464138847302,0.0160184984870083,0.0667400994506246,-0.0331486618652808,0.0907186859775686,0.00806299288582453
"Tyro3","grey","grey",0.0394715872586432,-0.0104543851093692,0.0279005705207472,0.0248915162174407,-0.0223355816234783,0.00401914313181186,0.0320091828074448,-0.0233577191677916,0.0258010573597911,0.0366525484784443
"Mga","turquoise","turquoise",0.00270971879685767,-0.136568087467164,-0.0432935972743847,0.164548122967964,-0.0533030914497639,0.171815550493628,0.235234399633742,-0.17029579619597,0.100349659967661,-0.0282000741277311
"Mapkbp1","grey","grey",0.0194988162767014,0.0354240753213963,-0.050633124863288,0.0426482545721464,0.0762870759886926,0.0572035766176824,-0.0273911077902569,0.072736575628312,0.0102272135495738,0.0515235283929872
"Ehd4","yellow","yellow",-0.0732002529267287,0.0407415789707415,-0.0378997700890081,-0.0810636759979678,0.129424298998503,0.0197581913391505,-0.116241167858211,0.124200458193633,-0.090310450950026,0.00382910794842352
"Pla2g4e","grey","grey",0.159904176426146,0.156935944463517,0.0150439121143813,0.190876809053095,-0.165301470445844,-0.0859561534208169,0.0460909228943981,0.00415112184033476,0.218667819015289,0.0917021293047309
"Vps39","grey","grey",0.000704179517698753,0.0182147481048309,0.0221949696855315,0.189118626201033,-0.139299192574496,0.0237216385536199,0.155065037702456,-0.0910462145290444,0.172804878798021,-0.0470517321282741
"Tmem87a","turquoise","turquoise",-0.0494362948989908,-0.0529892509301476,-0.032537704943165,0.157214243392444,-0.0961874468154892,0.0765250592039586,0.192468856132507,-0.147176960629088,0.134345859557499,-0.102662100104208
"Ganc","grey","grey",-0.0172122855088601,-0.00294746733144478,-0.033378164121416,0.0518536245800026,-0.00347216298863206,0.0257952369086774,0.0393399761791865,-0.0204901804784168,0.0329846504428537,-0.0282636284523571
"Zfp106","turquoise","turquoise",0.0355331719167326,-0.0600844618894594,0.0408613267108378,0.168180743538871,-0.107370477546895,0.0727725966291643,0.188614782644772,-0.136464773150416,0.134136635803307,-0.0361852664413642
"Gm26899","grey","grey",-0.0213800097270949,0.00852085845514771,-0.00837943644316051,0.0317907142200846,-0.00752132702840967,0.023368836457581,0.0329809558642548,-0.0139723372522045,0.0296352030593336,-0.0379555862269365
"Snap23","green","green",0.039720845412388,0.0527802781226047,0.000182983811123742,0.167316925938144,-0.141222659364335,-0.0434894407121048,0.112567457065363,-0.0767052335749604,0.184333371782358,-0.0309096665767054
"Lrrc57","grey","grey",0.00562031895228968,0.0352434931021145,0.0257080872928932,0.10786113357632,-0.0869310389355314,-0.0184272337413874,0.0643574986902641,-0.0443659106372845,0.107157162932402,-0.0160196656420878
"Haus2","grey","grey",0.00258951332673591,0.0344391296862072,0.00630019908821361,0.0436290722747847,-0.0185782676602872,-0.0222852380433152,0.00274205774312333,-0.00288000334313827,0.0453626842788822,-0.0203501438113131
"Stard9","grey","grey",-0.0156230350998151,0.131448492300391,0.0186279853891684,0.146484639251824,-0.0411301757486609,-0.036115454700313,0.0119637136642512,0.0438815271300226,0.146456530819412,-0.0334691959810848
"Cdan1","grey","grey",-0.0192742405696124,0.0481904072566715,0.0036146342587435,0.149814054927318,-0.067702023231577,0.00842310756375648,0.0849695788682658,-0.0401099449084483,0.136285368553393,-0.0478147731908576
"Ubr1","grey","grey",0.0782701755244289,0.00846326059940711,-0.0496472632165923,0.17172247866179,-0.017670925601922,0.10008900620183,0.107917157611671,-0.0131471624910665,0.126368289374937,0.0663188760640367
"Tmem62","grey","grey",0.0863689495518857,0.0324452414213148,0.0062145364059526,0.113427098389924,-0.0742162328857957,0.0124186578361528,0.061513582833247,-0.0292677763831253,0.103435336531203,0.0438922956848997
"Ccndbp1","blue","blue",-0.00717042553922458,0.0605497776484271,0.0543040418093207,0.0737169540746054,-0.030762849240875,-0.0292806438060982,0.00491332492687011,0.00722979535988816,0.0749135444157352,-0.00810684609598188
"Lcmt2","grey","grey",0.040017961335732,0.0102185445731002,0.00321277014497076,0.0200559284469165,0.0207150097186295,0.0172218592463137,-0.00827155882075086,0.0156290434113563,-0.000958414999384416,0.0485739449804394
"Adal","grey","grey",0.0884188100569668,0.0221919221162556,-0.0521575974251117,0.0688534202023505,-0.0169088003820589,0.0216657818866091,0.0142066456139007,0.0103156928096273,0.0560005148854003,0.0647019499273885
"Zscan29","grey","grey",-0.0236352176426971,0.0349599228542482,-0.0199611634835658,0.0147101116417488,0.0236420921492618,0.0127646927712694,-0.0182199329982644,0.0313212669578087,0.00806560913917261,0.0125770224057095
"Tubgcp4","grey","grey",0.0328629388861975,-0.0281785663563631,-0.0349563243180085,0.0325731228945907,0.0204717363656099,0.0694966324438911,0.0351517656222715,0.000589139133672748,0.0189874601566474,0.0403875475729766
"Trp53bp1","turquoise","turquoise",0.0138960737291247,-0.0901423886409342,-0.0496028657923394,0.19926639870197,-0.0373363237994087,0.177708405922572,0.225430886090974,-0.14251219499309,0.133080450358205,-0.013008498387686
"Map1a","grey","grey",-0.113436008418722,0.00195719368120251,0.117460774989045,-0.0112597589038252,0.0916998660775239,0.0533630891230156,-0.0288135295874293,0.0494655232751369,-0.0410639658324157,-0.0901397504522687
"Ppip5k1","grey","grey",0.0402188552701505,0.103352990710205,-0.00249988128953874,0.129581970703666,0.0469639080428007,0.0491886786643509,-0.0118048369094007,0.0914062220509596,0.0863484359264229,0.0258868456380913
"Ckmt1","blue","blue",0.0354981839570858,0.114466394122631,0.227032374957613,0.119038908215767,-0.208453135510456,-0.163677379467277,0.0354353673654835,-0.0605658320579955,0.174054654170667,-0.05023829933714
"Catsper2","grey","grey",-0.0568126889195931,-0.0618641562735748,-0.0131234551304818,0.0910412720891265,0.0171278039569568,0.102756010843791,0.107164824955032,-0.0693260960734159,0.043447606667236,-0.0753060826787569
"Pdia3","turquoise","turquoise",0.00368367697155471,-0.0909741767914582,0.0269445077365838,0.0683696948996524,-0.0395096663293405,0.0651420048136112,0.13016679020828,-0.118242100462723,0.0378022495445348,-0.0132015960583399
"Serf2","blue","blue",-0.0469299450106396,0.0184836645706988,0.212394128645791,-0.0255237024567754,-0.0633571565072926,-0.125915100121085,-0.0351815284287642,-0.0332838324443028,-0.00409182283434014,-0.060556322349635
"Hypk","grey","grey",-0.026363412366264,-0.0199211379064988,0.151730446662267,0.0130509240429094,-0.0406900441381085,-0.0270745487918118,0.021734350568594,-0.0501459676791491,0.00936504752794661,-0.0473205393534297
"Mfap1b","grey","grey",0.0233599730298689,-0.0360830830934464,0.0111642042587248,-0.0133177184779989,-0.00570413324352639,0.0190773774797296,0.0186042319027727,-0.0296702357323176,-0.0134321665952358,0.0238568107754641
"Mfap1a","grey","grey",0.00464723697627366,-0.0634168257306606,0.0158592235366255,0.0642314307138969,-0.0576640557035572,0.037998556821204,0.0954832048002817,-0.0983202991103434,0.051592332600603,-0.0209714850793469
"Wdr76","grey","grey",0.0101582895559012,0.0183756314615447,0.00563130353247538,-0.0106384693308332,0.0421981801332475,-0.00203513790607862,-0.0451893935549836,0.0501989576809482,-0.0189117801342431,0.0493253770693793
"Frmd5","grey","grey",0.232151254601513,-0.0902138050855548,-0.107060320285569,-0.00790992514984596,0.12852693422372,0.13980305713433,-0.0148582480543257,-0.00221841436548741,-0.0476221350614371,0.114101716333012
"Casc4","grey","grey",0.0279215836561936,-0.0483431800653562,-0.0840439203858091,0.167691448969831,-0.0340671111272268,0.115855427179745,0.156910985269658,-0.0891558538803524,0.11722132109636,-0.0194817433427218
"Ctdspl2","turquoise","turquoise",0.0309920175928315,-0.076849355824394,-0.00300806736768836,0.148943833531468,-0.0870304699585499,0.104360448970639,0.189134626781454,-0.154078869928801,0.127736196364654,-0.0342290859591668
"Eif3j1","grey","grey",0.0352185586157582,0.0734523904730564,0.0297443035281429,0.127059370403524,-0.0437605749542683,-0.0168065476511577,0.0284931531187369,0.00638937957277369,0.111506764468519,-0.0109386243440314
"Spg11","grey","grey",0.00283190921362169,0.111002846434098,0.00437045532066679,0.193499746384773,-0.127571462533478,-0.0432947476953422,0.0786337358070631,-0.0245211545178774,0.199703479236771,-0.0391652705347087
"Sord","grey","grey",-0.00459912645384414,0.0222108513828081,0.040654758491585,0.0671690408116166,-0.054761188585683,-0.0132000785599213,0.0493091979001074,-0.0260529343680489,0.0709897258011249,-0.0412151587825886
"Shf","yellow","yellow",0.00631320652695869,-0.039204908061231,-0.0252412983097339,-0.0571659642234027,0.102494137546633,0.061934696904722,-0.0473138912239038,0.0372599850059215,-0.0840950195029907,0.0633139669478684
"Gatm","blue","blue",0.103288918949754,0.090180906614296,0.0643653713932446,0.0391438484854516,-0.0852154231893804,-0.097734817157865,-0.0233066899269293,0.0189627194339116,0.0773781887530223,0.0710788137806047
"Slc30a4","black","black",-0.0822233687382305,-0.080783841802534,-0.0279883396850971,-0.0194786783390836,0.0852330142839993,0.122400052832258,0.0381233263033611,-0.0158576566472482,-0.0637188354471437,-0.04356347125817
"Bloc1s6","grey","grey",-0.00767051522820477,-0.0101800186585705,0.0304948822595136,-0.00179397712942358,0.0302208273650209,0.0388551572075961,-0.0014003292440116,-0.00333418454668542,-0.014286019872741,-0.00908119365658631
"Sema6d","brown","brown",0.192582194137043,0.357448206774881,-0.0803501137131418,0.129487645836402,-0.0969841651439209,-0.15597235373077,-0.122271817972227,0.240082406101818,0.208622304153649,0.111492053483922
"4930583P06Rik","grey","grey",0.0488342818670322,0.0611429475738569,-0.00413833941915082,0.0244094153761251,-0.000754548244168823,-0.014728370897422,-0.0262493402796291,0.0491069881045053,0.0386857418434227,0.0391326180637447
"Slc24a5","blue","blue",0.0352924745815335,-0.0680776158833116,0.0264706982172263,-0.0540671517814832,0.00327383501778017,-0.014320868336343,-0.0107676283082185,-0.0466082583893513,-0.0719526304886278,0.000776080294621488
"Myef2","grey","grey",0.0550232432965322,-0.070663247604971,-0.099389566912962,-0.00409754018975572,0.0784339963151512,0.104719015631568,0.0174803163597722,-0.003277942043641,-0.0557740787284179,0.081857039656417
"Ctxn2","brown","brown",0.146323917808902,0.14453232637745,0.121884964625108,0.0506704410402557,-0.0839319620513383,-0.122081668433988,-0.0801302877009984,0.0815788831471902,0.0938856550563977,0.116249685502827
