gene_name,kME
C230034O21Rik,0.214807271979338
E330013P04Rik,0.214785971170887
Limd1,0.214768585397744
Plch1,0.214723688008265
Il13ra1,0.214618408527167
Sfxn5,0.214462908381598
Gm2163,0.213522829795505
Kansl1l,0.213073543379304
Gm16036,0.21302963537426
Rgma,0.212764633744093
Hcrtr1,0.212695643296225
Ivd,0.212555510861005
4930578G10Rik,0.212426825699962
Dnajc17,0.21159225875344
Gm35549,0.210718056773249
C130021I20Rik,0.209150480236881
Gm29530,0.208951280445836
Mroh1,0.208882862740025
Apba2,0.208419268596183
Rab6b,0.208295624372293
Hexb,0.208058172905282
1700061I17Rik,0.2075321966242
Gm7580,0.207343881931163
Gm47136,0.207265150887523
Car11,0.207027915088043
Tmtc3,0.206995515582572
Fgf9,0.206308451418189
Epas1,0.205913110929939
Lair1,0.205701678761887
Gm26624,0.205460000367864
Vgll3,0.205227400740973
Smarca2,0.20522392197757
4930405A10Rik,0.2051881810952
Pitpnm2,0.204668445266749
Gm13883,0.204616413376188
Cd55,0.20419814371178
Rps6kc1,0.204091599009676
Mrvi1,0.203572821203351
Zmiz1,0.203243433742782
En2,0.202619305046392
Camkk2,0.202451137662572
Arnt,0.202445658716581
Ccnd3,0.20236212571887
Dock2,0.201462286377101
Ccdc28a,0.201134683193677
Ltk,0.200306344046459
Gm48003,0.200237926047475
Plk4,0.199947830424419
Atg7,0.199604382745978
A930012L18Rik,0.199123212426135
Lrrk2,0.198816528363603
Mapre2,0.198655670888618
Ncoa3,0.198638718771206
Gss,0.198380481988955
Dync1h1,0.198334962043752
Gm14211,0.198237540440441
Pdzd8,0.198203034470626
Pmepa1,0.19812250158265
Ppargc1a,0.198031805799765
Ammecr1,0.197546996946754
1110019D14Rik,0.197521208830882
Mcf2,0.196924565062364
Gm47271,0.196742016166999
Nars2,0.196549673123724
Stx8,0.196548961190645
Tas1r1,0.195836221918797
Grhl1,0.195017294392907
Plce1,0.194960546891641
Gpm6b,0.194760846810716
Rsu1,0.194463643502694
9430037G07Rik,0.194290151453609
Carnmt1,0.194258808859921
Dpf3,0.194051366616865
Pygb,0.193777216730889
Gnptab,0.193588890712503
Kcna2,0.193284980296267
Snta1,0.192829707704436
Ppm1k,0.190763098694918
Gm7854,0.190622603829928
Frmd3,0.190139421269241
Gm46329,0.189654848462007
Sorl1,0.189098105982527
Dpysl5,0.188924592603672
Xpc,0.188686560076126
Pmvk,0.188319451611441
Selenbp2,0.188170836429166
Mphosph9,0.188106759422075
Gm20629,0.188091158462566
Nav2,0.187822362250268
Bcan,0.186214648974217
Mrc1,0.186142393496736
Rab6a,0.186028630777765
Laptm4b,0.184798217106467
