"gene_name","module","color","kME_brown","kME_grey","kME_turquoise","kME_black","kME_magenta","kME_green","kME_cyan","kME_blue","kME_pink","kME_purple","kME_greenyellow","kME_yellow","kME_tan","kME_salmon","kME_red","kME_midnightblue"
"Rcor3","grey","grey",-0.0366687769521713,0.0518000296720036,-0.0482928062559305,0.00621487262413105,0.0903130257146202,0.014276335396097,0.0621405535025151,-0.0193330715194049,-0.0612632357185301,0.00316415505468579,0.0810940702188973,0.0879777254220485,0.0675151446718016,0.0487109212681839,0.036488073849187,-0.0126301212105475
"Gm10516","grey","grey",-0.0296964047360633,0.0482011866109941,-0.00368914070662065,0.0175305560949968,0.0785193070344279,0.00843942858335157,0.0690409500080333,-0.0240978921104469,-0.0392262937170104,0.010848773403536,0.0459952462172792,0.00164169641041436,0.0581796176784493,0.0477513292304373,-0.00575383269070485,-0.0270448654697196
"Kcnh1","blue","blue",-0.175247226829202,0.200116006822455,-0.0814667298091694,-0.0975111180735006,0.154263312461314,-0.291021372688656,0.15591342003336,0.347032680769967,0.0359685882453905,0.132694988489286,-0.181959386247934,-0.15798098179971,0.213924928893495,0.382763148367038,-0.261189440341046,0.323982221315419
"Hhat","grey","grey",0.0192666830661641,0.0992170898809962,-0.0425873025991077,0.0699069317647984,0.0689278272389933,0.0502415826399038,0.0530005076867386,0.0370661866986071,-0.0235055977895679,0.0554336965332822,0.0569287102815636,-0.0567987707507413,0.0699668546511577,0.0892738491440779,0.00992884642961635,0.0417988292371321
"Sertad4","red","red",0.017336184179148,0.0180991183499779,0.0330387985576507,0.00170802007348359,0.0221632561805276,0.117614066480719,0.0818742530138108,-0.0515084882337638,-0.0365986091916664,-0.0458390008423781,0.126512967629805,-0.0152760459612696,0.00741479104924853,-0.00748938439240026,0.0947077296445864,-0.0391697536969759
"Gm15867","grey","grey",0.0490302537129314,0.00156563510292505,0.0296640269662714,0.0408014610605852,0.0118893786387129,0.0146163393480844,-0.0595178499781677,0.0345086633954382,0.0448807773381996,0.0452000569780589,-0.0378458963558919,-0.0582034765539182,0.0335223584813348,-0.00683613087487482,-0.0627936718582531,-0.0458914835404849
"Syt14","green","green",0.0891567936031298,0.060828328105928,-0.0436790943482668,0.0196465665601803,-0.0523670227268191,0.169253975631476,0.0546062088807592,-0.0355844044130172,-0.0732943545870414,-0.0226919686058054,0.105154206850386,0.102136355683286,-0.0599810418659701,-0.0793941617874156,0.141852180295652,-0.0384709086270436
"Diexf","grey","grey",0.00732458515935323,0.0716126131495495,-0.0147219978245263,0.0628594936138868,0.0591657176107769,0.0289201959239228,0.0190611749609801,0.0310793316620059,-0.00222238895924708,0.0527583745935229,0.0223025549309866,-0.0151603604247059,0.0744661335369719,0.0492744647886765,-0.0152719264059658,-0.0095881253494727
"Lamb3","yellow","yellow",-0.0898726624815649,-0.24719861424925,-0.0627995629862012,-0.147961865949634,-0.138309788867449,-0.0696503707446067,-0.0878621242966872,-0.166599643276306,-0.0223325444087956,-0.215674337784084,-0.0559247173083091,0.450487606365574,-0.149627218444067,-0.242573003627631,0.0478304494662069,-0.076307102975077
"Camk1g","grey","grey",0.0847354541631728,0.0721905701152856,0.0426458368900755,0.0658359635390846,0.021693293617473,0.112512643939544,0.0272537441612376,0.00220643999512292,0.00680786812414625,0.0580030229108433,0.0453023458227384,-0.0440986081277956,0.0195903521792516,0.0151533755353795,0.0157062169982247,-0.019868188804737
"Plxna2","blue","blue",0.124970040577327,0.162102205286949,-0.0745682643022123,0.0954281917512572,-0.0194302013233018,0.00708009583713153,0.0044831697551,0.251578257258761,0.0570366130178765,0.164982991176592,-0.0934475837148825,-0.071802222093994,0.120415561058879,0.133875927737279,-0.13117324960523,0.0260603435734999
"Gm16897","blue","blue",0.0583688748879426,0.0989388448747161,-0.0632116515178846,0.061490486058808,0.00757146792816704,-0.0108607642854054,0.0100746101850498,0.122840073772097,-0.00984112020936041,0.102987200810076,-0.0493213704462168,-0.0391355051286796,0.0593243711581715,0.0812014442573459,-0.053666976270489,0.034862971742116
"Gm32250","grey","grey",0.0290689203060275,0.0142471686399517,0.0430455677884527,0.0473839961455233,0.0537249654056819,0.0214230029572806,-0.0207018093393341,0.0314285634034027,0.0396032399606397,0.0811005535776007,-0.0106612252330235,-0.152446413418293,0.0748194857446475,0.0448603485628365,-0.0612951966461579,-0.0513045349273129
"Cd46","cyan","cyan",-0.0657341595142465,0.114901846142815,-0.0806325249561399,0.00825433932549215,0.0887702961329016,-0.0336131758472847,0.16728765135443,0.0350295201873258,-0.0297288888176641,0.021013610087909,0.0747364896498215,0.00941250059402578,0.0834743837118386,0.141113675111257,0.0339381617823301,0.0574590171938522
"Cr1l","grey","grey",0.0142204580883698,0.0685785812063215,-0.0491032416653234,0.0361120824848467,0.0176041867159945,-0.0316735299769288,-0.00471276982541897,0.0966243844637033,-0.0170890471797982,0.0605880427763519,-0.0350635975937299,-0.0345940501743403,0.0662545504604278,0.100504794078073,-0.0733062275676563,0.0351646008091702
"Cr2","grey","grey",0.0168301293455709,0.0250442895962168,-0.0367437730573848,0.000629054803947264,-0.0148790649670546,0.0127181809600762,0.0356118382350898,-0.00568850074039605,-0.0476745547850605,-0.00778154880231074,0.0167637955421145,0.0346468667047406,-0.0203117470557914,-0.0112015976287495,0.0536651066890016,0.0158760524616974
"Fam171a1","brown","brown",0.173759352016635,0.160117117180705,-0.0322638619964778,0.132185722436058,0.0142490044165107,0.128616981978025,0.0478367207960791,0.0469432661869136,-0.0289161318228397,0.0962281328939695,0.0881311745153027,-0.039678901101618,0.0151377380567932,0.0264234617515199,0.113260724439111,-0.0045922680258874
"Nmt2","blue","blue",0.0330195692958484,0.110731246018405,0.00521388636492212,0.0566405936296619,0.0540040964351356,-0.0212628867661249,0.0343791315120881,0.114083124197455,-0.00109525877587356,0.0879679905984006,-0.0239486874484861,-0.0822430896247193,0.0933783061164646,0.112836431619514,-0.051335834396697,0.0073309347245098
"Rpp38","turquoise","turquoise",-0.045246258032682,-0.0217051734460643,0.0545757129062295,-0.00153838749337814,0.0153594288321543,-0.0137791620519971,0.00516771544987995,-0.0353352127632775,0.0214816186245904,-0.0268720330779464,0.0183711658213797,-4.96352359882115e-05,-0.0114675045274483,-0.0181189084509044,0.00622221150035572,-0.0377547674160314
"Dclre1c","grey","grey",-0.000372222442152419,0.0961335628111389,-0.0526184365727217,-0.0255701350286446,0.00584920955478079,0.0197777773019785,0.0743873132477353,0.034023821812788,-0.060695239481993,0.00996961556268009,0.0414074838231528,-0.0182781521549115,0.0140818270611248,0.0700089800326183,0.0612816859867295,0.0477889435458533
"Hspa14","grey","grey",0.00290956880004611,0.0255990933101906,0.0364434386881744,0.0278457898846283,0.045999977476615,0.042972037451831,0.00493702835168985,-0.0163059595986448,0.0183821280438192,0.0277287108312596,0.0472719737148348,-0.0293496647866606,0.0218311332150683,0.0312615944435203,0.0176498981965833,-0.0151098129453033
"Fam107b","grey","grey",-0.0233691072017536,-0.0726458760973059,0.0108755068554989,-0.0385069596769327,-0.0287354270492739,-0.0260267223038059,-0.0440535083265305,-0.068169893893377,-0.00164212329496692,-0.0843124125634606,0.011396533664302,0.138060761767365,-0.0380360800365602,-0.0532857297067627,0.0382138052120645,-0.0465024342451618
"Frmd4a","magenta","magenta",0.266153173702197,0.476832805912138,-0.0365344189105313,0.409812293461229,0.344492067140638,0.300332554825561,0.110378740937764,0.212500611660163,-0.0470898696490357,0.432071611565625,0.172545456515643,-0.451114098540238,0.380221713201359,0.36370354609683,-0.0803551873775538,-0.0290370635127276
"1700080N15Rik","grey","grey",0.0534463036160131,0.177726649291046,-0.0132127070166184,0.101983978226751,0.150696616197657,0.105621344752934,0.0902826881732722,0.0185910786827051,-0.0746879340672871,0.100106433022085,0.106643024913056,-0.125042424118829,0.148655612109712,0.120192483801291,0.00966685750365062,-0.0168250128887724
"Prpf18","grey","grey",0.0424646194531576,0.0810633484329568,-0.0136354785463238,0.0274323729201922,0.0427689996462022,0.0715175787161346,0.0588658516785187,0.0191899394132549,-0.047721268498488,0.030982685769566,0.0430235670491416,-0.0388013167345139,0.0419003931426394,0.0556822694303375,0.00560133468698717,0.0016394975214843
"Bend7","grey","grey",0.0319659298541348,0.0909148065905333,-0.0299813527042101,0.133248490987796,0.215236905787912,0.135359361716803,-0.016569057718767,-0.00698105190263953,-0.00932246312630255,0.125468370522042,0.0209365989526589,-0.0425478618520909,0.186993387267212,0.0523465017467256,-0.0854353819401095,-0.0581537599367201
"Sephs1","grey","grey",0.0414962096580317,0.0393786803550741,0.020435084448962,0.0530210912697908,0.0129880961183865,0.0276166579100167,-0.0396239114805451,0.034998005141662,0.0342767624720794,0.0512845160254467,-0.0218492154973908,-0.0317376348487098,0.0255928356437463,0.0184236420067534,-0.0334636826541082,-0.0264544868214977
"Phyh","turquoise","turquoise",0.00561582723848887,0.0111041362785924,0.0799132492424694,0.0249128104050574,0.0174065182007216,0.00199842010403353,-0.00920560332328253,0.018813466274453,0.028935580410424,0.0209900327185801,-0.00566770765862458,-0.0403980482075034,0.0678200538118491,0.0199529283778045,-0.0460601047791919,0.00313210180798705
"Optn","black","black",0.0661256705495377,0.0516100142509048,0.0308510284705709,0.126973368567373,0.0694210113946548,0.0555350592046281,-0.065301490957275,0.0396112725781763,-0.00013986819033605,0.112534267512295,-0.000699494675377276,-0.0460878122401005,0.101110031848826,0.064734708081409,-0.0813734395307415,-0.0833749726089231
"Camk1d","grey","grey",-0.00869781230605842,0.131990072591931,0.147203999954204,0.105027509679922,0.137741332393713,-0.0246931969919933,-0.0148565074371458,0.0499446555186619,0.110354376204737,0.0918430663489921,0.0639315567373467,0.0234963909727476,0.1922683688914,0.142301429633805,-0.0426730351327492,-0.0188773436437054
"Cdc123","grey","grey",0.0270934484379267,0.00806083891041316,-0.0226437308368908,0.0230563707708414,-0.0155379520873918,-0.00394508008382907,-0.0504329413795535,0.0206213884123966,0.0151546793923892,0.010153073109783,-0.0218924165054507,0.0260175740379468,-0.00322023484738031,-0.0217773164923019,-0.0104755479939185,-0.0406932840307112
"Nudt5","grey","grey",0.0557475924475205,0.137298231563891,-0.0398087704886855,0.0807917536555494,0.0945716399352294,0.0676910160467645,0.0833859519268747,0.00216218707064799,-0.0310557046476851,0.0481703792999175,0.104292369473449,-0.044984888903507,0.0658955153468721,0.0602749998795307,0.0622726640977923,0.00221625350084324
"Sec61a2","grey","grey",0.00453051421403356,0.100477821484464,-0.0458788044556998,0.007868017085805,0.0172841967212448,-0.0161754860553606,0.0700333410902936,0.030358660478436,-0.053663551891562,-0.000619706452546638,0.0589295861980256,0.00211906694343584,0.0209779163445749,0.0412263057376123,0.0680295060954395,0.0146050880692425
"Gm13267","grey","grey",0.0224486081173515,0.071557948204569,0.0125497079725148,0.0386856659110122,0.0460828315075719,0.0205257594884641,0.0418508750788317,0.0132404060789874,0.0146424066917565,0.0368754550390448,0.018784325763091,-0.0217852681617113,0.0416198077994173,0.0430647988356482,-0.0042389255361536,0.024033981480074
"Dhtkd1","grey","grey",0.00727626837333344,0.139247259223039,0.0351142116844528,0.0943588688418346,0.141788013524442,0.0823546178958681,0.0779515397029626,0.0119613723262856,-0.00837684333269879,0.0778138490653218,0.0983284043477377,-0.0868051527798439,0.139908074706011,0.102350577008627,0.0268654178220377,-0.000415710049628568
"Upf2","blue","blue",0.0719352032943772,0.19814383645155,-0.028614481467347,0.0979367069343353,0.069520921693154,0.0144890820477581,0.0600503802174947,0.16900402983134,0.0129598211817305,0.152800487377086,0.00697468893398906,-0.125827278285002,0.102142521074066,0.163748958349611,-0.049597222021756,0.0484734379336139
"Usp6nl","grey","grey",-0.0167913653528966,0.0770869721877315,-0.0655178819353075,0.00732657550108275,0.00933308197547266,-0.0144528149168174,0.0583726051999982,0.00196104974323716,-0.0576827869104559,-0.0081649189460316,0.0693954261600418,-0.0140149110039414,0.00751945799591747,0.037233052705278,0.0738654104321384,0.0538708184949264
"Celf2","magenta","magenta",0.166070556195272,0.31450775562185,0.00992085343106389,0.446533793221005,0.507488653236753,0.342030187304902,-0.045073985334682,0.0469378459047464,0.00303088033530167,0.400552159341539,0.17032641008673,-0.294787719141391,0.404797257618989,0.320479772464074,-0.20811931031684,-0.11004682896301
"Gm26565","grey","grey",0.00829828383476066,0.0886270609487193,-0.0354013789798374,0.131283680005613,0.202221768159734,0.0740079330617697,-0.0241377863832201,-0.0191063958413029,-0.0398917292858745,0.100282715324731,0.0878107928725119,-0.0500175117209386,0.152491899253706,0.10649209133711,-0.0443724190086409,-0.0718462304725951
"Taf3","grey","grey",0.0671420538047892,0.0752489689071104,-0.0452274557329711,0.079167805704388,-0.015280774646392,0.00384374017718389,-0.0430673799057399,0.107025175572211,0.0416912340867344,0.105629357339566,-0.0574405913190133,-0.0130828003213615,0.021825123631975,0.0369989727653133,-0.0454100146516711,-0.00402056528547056
"Atp5c1","turquoise","turquoise",0.0479266216099989,0.0303943412887594,0.206745838896833,0.0288593874266588,-0.0115059019795023,0.0533782099948859,0.00448107309585621,-0.0118175198077437,0.0585086930702755,-0.0228049883414636,0.028085285126079,0.0349559535090407,-0.0315825553044557,-0.0345650146555154,0.0481295691896447,0.00927654182998121
"Kin","grey","grey",-0.0341920419329582,-0.0488602642212387,0.037762709548642,-0.0483227933438661,-0.0213773285038377,-0.0298524372818636,-0.00700043059265658,-0.0336148163941402,0.0405201413561721,-0.0537111241018002,-0.00422213408819524,0.079526528291046,-0.0396933769889187,-0.0516943343256391,0.017494516312521,0.0132979112056449
"Sfmbt2","grey","grey",0.129423498601093,0.106460175286954,-0.0259116037969387,0.137009962510914,0.0316763343609007,0.138421617439911,-0.0356822848029083,0.0472019792629716,-0.00823141063796779,0.103791832765001,0.0401942212689828,-0.0264020958459374,0.0654616309473574,0.0640667822947679,-0.00592155626897273,-0.0428266667444838
"Pfkfb3","grey","grey",-0.00489645491777683,0.065220507726187,0.00887775194730431,0.0454135105934309,0.14104891942339,0.0585519812962035,0.0739618804443403,-0.059554071634219,-0.0772227571562858,0.0119939388624445,0.100792417594327,-0.00865068738621289,0.0900246894992469,0.0360044515190483,0.0406006337744057,-0.058084037156443
"Rbm17","grey","grey",0.0944755236424774,0.10095456168718,0.0115693172945917,0.0823737208491496,0.0127345323705093,0.0887547051975524,0.00706725923033318,0.0433775145287483,-0.0062196937514641,0.0825999764249728,0.0225594874043693,-0.0405929836082919,0.0197884500650423,0.0271712558329618,0.00432985427970352,-0.0190114433299404
"Il15ra","grey","grey",0.016068497722032,0.0640404747788124,-0.0191685460227916,0.0563323906215187,0.0766894643342169,0.0488919885907106,0.0446929258573818,-0.0028337757433874,-0.0204678822577479,0.0386023079752193,0.0931742618069036,-0.0131778875987892,0.0615705273933202,0.0532258213280389,0.0323163692589366,-0.000148970714967858
"Fbxo18","grey","grey",-0.0106387586672967,0.074123899601134,0.0117275166526392,0.0164565558682127,0.0699942748886261,0.0314459465367901,0.0708702751155764,-0.0237663260489389,-0.0439783565861711,-0.00903891751149843,0.0832432621698262,-0.0491890446095275,0.0261309635559279,0.0540593617453593,0.0488810537235404,0.00896345857589281
"Ankrd16","grey","grey",0.0313516710384693,0.0887979782921474,-0.0319390857975415,0.057273921215984,0.0719532634736458,0.0455273011878064,0.0535201230729942,0.0351874138359884,-0.0397405358182771,0.07100480734959,0.0275899744973214,-0.0733957613320155,0.0690212724773546,0.0797481082618536,-0.0119118294603812,0.00955734145004658
"Itga8","grey","grey",-0.031480044348282,0.054753744307941,-0.00707798623425352,0.0439404571028392,0.0141185747323236,-0.168686680325461,-0.060880278516704,0.191491021703299,0.064261083091008,0.131019184066205,-0.143920076592282,-0.0449148522737267,0.164312894939064,0.154238627222337,-0.169975749560693,0.0394515366942719
"Mindy3","grey","grey",-0.028630710451529,0.0526923906550031,-0.0124033483992031,-0.0327464322042279,0.0242256704567844,0.0172006474614656,0.0819292161086428,-0.0301523855150325,-0.0746712066597891,-0.0264971438713295,0.0771470192807576,-0.0145564254766795,-0.01151208943299,-0.00524628573720664,0.0917134735044707,0.0321122049515226
"C1ql3","turquoise","turquoise",-0.0295317893089983,-0.0922859518632725,0.0808428675443106,-0.0870833869462751,-0.0820885068622166,-0.00649932059497169,0.0105812511256643,-0.124121111340969,0.0343844566640966,-0.1375187944406,0.05161113934621,0.10456773410875,-0.137826067123634,-0.123715176738889,0.167540105517099,0.00590797620851707
"Rsu1","grey","grey",0.0512849272402618,0.154653076184792,0.00674209865634138,0.0761892385404641,0.0582466709387384,0.0359382056524787,0.0827671698104686,0.0547453741591238,0.00411542965889842,0.0812801344368004,0.0308647874398206,-0.0615134382047524,0.068946898001048,0.0989543685759166,0.0270547817696353,0.0736073909358668
"Cubn","grey","grey",0.0349815490909637,0.0536212551064323,0.0342617064603513,0.0718798630426171,0.0634182478363084,0.0760033683998777,0.032961438527476,-0.0585068926594077,0.0133835840258265,0.0389119930235611,0.0809893899489964,-0.0254967193033875,0.0527462606529513,-0.0260770586428415,0.101730484996454,0.0176770261535456
"Trdmt1","grey","grey",0.086117900255374,0.100078966039957,-0.026656483727684,0.0994633712875995,-0.000602256307054707,0.0259593587521526,-0.0556079272385623,0.0835751958128015,0.052691093719093,0.106555749054213,-0.0164500494803431,-0.0315160046569133,0.0478458520569529,0.0180016718218492,-0.0041772143234445,0.011768769390242
"St8sia6","red","red",0.0392065703018226,0.0464000847688663,0.00892282734509709,-0.00291774552309087,-0.0409011752293447,0.100217025468247,0.0700751270752018,-0.0942672487054993,-0.0729562314805132,-0.0643245400653074,0.113132461588305,0.0410312621313916,-0.108079332358019,-0.0992240578200919,0.230860076087055,0.016974300272507
"Hacd1","grey","grey",0.0572098989462632,0.150792597221198,-0.0364824856082039,0.0344827631435355,0.0178078853139168,0.0303434097594297,0.116979039865774,0.0884197619109451,-0.0403886115795371,0.074482755556948,0.00960053808834725,-0.0547062396927807,0.00470017200509773,0.0781281803034477,0.0421940278591752,0.101814450213845
"Stam","grey","grey",-0.02528999853634,0.049647112237295,-0.0375527610882238,-0.0240723667804751,-0.0193853866688957,-0.0372585003664664,0.0362700302120803,0.0552784938724786,-0.00645526325537137,-0.0108420262579808,-0.0259091047318011,0.0823726419353863,-0.0215695645335065,0.0269557331419608,0.0139898257337168,0.0634240264928043
"Mrc1","grey","grey",0.0230441888074168,0.0544730459141593,-0.0201000320601192,0.0485584299764058,-0.00216300919846765,-0.00840189457755988,0.0163402322527612,0.0481559831227862,-0.0163028555406447,0.0458594436347417,-0.0145323891954814,-0.0300014748589596,0.0131099444903023,0.0217608624489181,-0.00280024552268357,0.0542634097965622
"Slc39a12","magenta","magenta",-0.0328048151149826,0.135066301690319,0.0534672737225661,0.0844535227107948,0.268851455911169,0.129191152418097,0.106607065387348,-0.108550917584735,-0.12781369290243,0.0495551388926681,0.208790808848106,-0.073101591541522,0.182938240371597,0.115197686322651,0.0866132520054164,-0.0585126786248016
"Cacnb2","green","green",0.272105434439746,0.181726817668682,-0.100358839937497,0.190040381189716,0.0165149097780978,0.320996908408655,0.0480549768794846,0.0899133507652022,-0.0433893605063277,0.169871338350435,0.111394879976845,-0.0625535485980481,0.0712102097061621,0.0174689399698547,0.0672229004721547,-0.10132037404829
"Gm10848","grey","grey",0.133713120570528,0.113794108664336,-0.128347643319298,0.0818071288485469,0.015386890922713,0.147784294632187,0.0231683634182896,0.0783950163903204,-0.0232940672755718,0.100064620262734,0.0446436177379333,-0.0282107946372669,0.0649074451940615,0.0361995239150611,0.0179637797677202,-0.0385178951788408
"Gm13269","grey","grey",0.0558094918714041,0.028487368557419,0.0269635565090313,0.0650035630367774,0.0386923786775482,0.128466306798553,0.00764861389759515,-0.0396058407126658,-0.000137331683104865,0.0187101294367433,0.048585345437164,0.0100760342425222,0.0385650670148324,-0.0293389837977046,0.0372049449740608,-0.089021404119123
"Nsun6","grey","grey",0.0588626057565464,0.0854685943263871,0.01459288128655,0.0934181676480778,0.0742700912369847,0.0808870071450849,0.0195202158289301,0.00190025161603396,0.0390253945712731,0.0738883883716212,0.0406368067200317,-0.039906306269157,0.0652304585612728,0.0583203475465535,-0.0164447621880679,-0.0205542282520229
"Arl5b","grey","grey",0.00672016178637434,0.0744737473667791,-0.033800355550515,0.0307769657690544,0.0823771148562937,0.0875448816294922,0.0701178003233043,-0.0235491075940384,-0.0535666173363286,0.0108344916444384,0.105871840271427,0.00439913771100587,0.0589867540434031,0.0389063875846352,0.0356678428328778,-0.0618468402712596
"Malrd1","grey","grey",0.0476292499127242,0.048738930380645,-0.00676626022305278,0.0178419840466831,-0.00579833876719876,0.0445742132355172,0.0150980110922429,0.0199080360627529,-0.033890300209623,0.0181985308733453,0.02800029689556,-0.0178085182244292,0.00114767666795448,0.00827508054368297,0.0280747748342018,0.0023084248355852
"Plxdc2","grey","grey",0.0398754155106649,0.0559238665289141,0.0483915072650947,-0.0415737949937871,-0.00280213338625971,0.0406414901565514,0.0381709442611572,-0.0417041941822254,-0.00219809849269691,-0.0546919587990006,0.057368316454821,0.0212830200413124,-0.0412133673688366,-0.0275735232091354,0.121012999389432,0.0296173345778047
"Nebl","blue","blue",0.103734956862905,-0.0584842047895418,-0.0660689816801057,-0.063036576168551,-0.257928244834567,-0.140893461126202,-0.162675933074341,0.134099417310761,0.0809855897227635,-0.0322166264347944,-0.223057828476271,0.21653605855288,-0.214096699853068,-0.16298838974694,0.0226894280413895,0.0953734207268169
"Skida1","turquoise","turquoise",0.057390468649097,0.00391106580789528,0.034465111493623,0.0282902264472041,-0.0190771404142557,0.0416399645099913,-0.0347647405365298,0.0109251776933562,0.0284526354407376,0.0277566598017182,-0.0325993871621934,-0.0416770312953082,-0.0332380010291392,-0.0247597671143476,-0.00579453903497714,0.00926195058457054
"Mllt10","blue","blue",0.0305930837084772,0.0933068009599429,-0.167104463699221,-0.015695376928255,-0.0529585761972505,-0.0484317460148185,-0.00350622679759054,0.143691344017079,0.00226641282977804,0.0434716391754714,-0.0405098052794703,0.0506163647747432,0.00662392439761005,0.0391402176777155,-0.0173400266617259,0.0556868876719779
"Dnajc1","blue","blue",0.124998302435879,0.145003532968511,-0.149052220132552,0.0318594989144011,-0.0485222289828497,-0.00476592908211258,0.0107715809356334,0.238293428477353,0.0388397480267594,0.113385972931531,-0.085421210417319,0.0214834049489183,0.0245522427196112,0.0713749011659926,-0.0305169240276462,0.110074529884124
"Commd3","grey","grey",-0.064864553321288,-0.00692663741992158,0.0617244169434724,-0.0406471309961494,0.0519705891181657,-0.0494047275837911,0.0120832869252349,-0.0295664763654463,0.0372448032822549,-0.0197376773947224,0.0101859257998037,0.0502287613043193,0.0398522251343759,0.0193641051142042,-0.00475555951619974,0.0230926234377686
"Bmi1","grey","grey",0.005997917965662,-0.00320815393035024,0.0517275308029824,0.0201203307179642,0.00983548796579422,0.00361158549805361,-0.0230770971913378,-0.00372623637507997,0.0416441045846719,0.0129115373429689,0.00115488075841217,0.0215002837436107,0.0020059434833424,0.0117561112699412,-0.00475000905850047,-0.00816586233551674
"Pip4k2a","grey","grey",-0.0435717845486078,0.0732762997453584,0.0161299817224338,0.0318815754731591,0.138274754802784,-0.00985409036693668,0.0247554048327681,0.0124595132316286,-0.0042677949730556,0.0467895282725484,0.0299821336052786,-0.00318133177594363,0.129117503955668,0.106888007714463,-0.0440205119167357,-0.00751288628704999
"Armc3","grey","grey",-0.0393369857726608,0.0411426013249544,0.00733346981146224,0.0229911552064493,0.111843207302671,0.0303687256046214,0.0512348154208492,-0.0397108612208047,-0.0700135189734065,0.014144037237064,0.0682233214620969,-0.0317562068346457,0.0876670632506087,0.067824080869212,0.00874295446788154,-0.0153241577276879
"Msrb2","turquoise","turquoise",0.0651920288717667,0.126372123941056,0.0490961122201686,0.0434286962005673,0.0624967411876519,0.0948370648775208,0.080037146004683,0.0393719247243102,-0.0164460898902648,0.0452574303229389,0.0641971850169969,-0.0744103457525324,0.0462313403995367,0.0544550499657362,0.0213779460693446,0.0581801231475885
"Etl4","green","green",0.48022190804882,0.0870332224949619,0.00860371673669068,0.198045756866363,-0.164039553185456,0.437197399258365,-0.137588289705049,0.017775033233452,0.0637954667240435,0.119714790693909,-0.00986227262215355,-0.0896331924541063,-0.231299615353253,-0.224458526151721,0.11583693205671,-0.0966188993143975
"Gm17171","brown","brown",0.281315968487655,0.040027626296493,0.00627354497685806,0.124098616303153,-0.0893983504125142,0.207700213226128,-0.0882930234252897,0.0486059133500488,0.00722658698009227,0.104925749219992,-0.0474149151841671,-0.0619455518740183,-0.0963331796954578,-0.115799253588317,0.0097779690522009,-0.0482413728466821
"Arhgap21","grey","grey",0.0356544883279868,0.0175372158466105,-0.0414063183282394,-0.0280836758048435,-0.0571521071758943,-0.0115491081681615,0.0249066370757401,0.0371212939117548,-0.00530235286395726,-0.017113248500612,-0.0241397925598742,0.100006189271222,-0.0710478379998511,-0.0434148707253795,0.0231947959973612,0.105012892393324
"Enkur","brown","brown",0.13714786824116,-0.0108822062643137,-0.0174033635578723,0.0771753988653882,-0.0358500081235148,0.0646923822973432,-0.12194865993814,0.0326494555914154,0.0810650382219881,0.0749300873810472,-0.0490650044770293,-0.0104163867614575,-0.0101515883550084,-0.0400247077750245,-0.0539313368742814,-0.0379733189764265
"Thnsl1","grey","grey",0.0500018380510481,0.0871563796621691,-0.0578431945190691,0.0393877967892506,0.00851973751030348,0.0171158243172891,0.0174223393907676,0.0655417979464372,-0.00289341933297795,0.0493141395171417,-0.027235253902058,-0.022104311627777,0.0346705344418004,0.0524828576983086,-0.0345112490150026,0.00897992399010386
"Gm13327","grey","grey",0.0187092123084541,0.00134965449823045,0.0159362851176196,0.0185471678955149,0.00405653078385371,0.0236629229562817,0.0126680225024278,0.00492010991857619,-0.00421916802707567,0.0131083896831488,0.00917203721609155,0.0190297101629428,-0.00228909261627426,-0.00511511533649756,-0.000931112828644765,-0.0140626488833565
"Gpr158","red","red",0.0750681735155789,0.17635473861737,-0.150676137422191,0.00977656631742311,0.0289869567642633,0.217157900652193,0.23507804634402,-0.0184639953130477,-0.218690594313833,-0.0418242948684493,0.265187534034335,0.122007395358927,-0.0109455009998641,0.00909731958502823,0.261802511009201,0.0361626045338244
"Myo3a","grey","grey",-0.0418299856867806,0.0386005178157767,0.0295348347553271,-0.00877212090247894,0.0620215423817242,-0.0239002533562049,0.0276099161262787,-0.00679242241890494,-0.0250255044136876,-0.00995807543606421,0.0370458158983768,0.0187404630447335,0.0343275452833503,0.040093649920026,0.0335777048637762,0.0192274917355155
"Gad2","grey","grey",0.0300603700215474,-0.00143717976309933,0.167737008531123,-0.00372378849539165,-0.0194770559936352,0.00119475864280743,-0.057365894082939,-0.0432688306780154,0.0202806543901008,-0.0372849048964471,-0.0346832569925912,0.0230600075744224,-0.0602326427130761,-0.0692239108739277,0.0475605652506651,0.00280505641440694
"Pdss1","black","black",0.0775375618387035,0.121330452491971,-0.026333096360143,0.126322657048064,0.0707619125062884,0.0883857211832886,0.016805216636533,0.0414598603522089,0.00903954880358582,0.109502368150624,0.0315271028290655,-0.0113905675137493,0.0750544654604405,0.0616486419636115,-0.00986681797928466,-0.0201063689612223
"Abi1","blue","blue",0.040981709738391,0.0849299918855689,-0.0223141519220549,0.0532791177951275,0.0150294957623604,0.0148950490487651,-0.00569403291294839,0.0764342335555199,0.0344540327684509,0.072020488949795,-0.00912273108030338,0.0108495125444817,0.0484906972703902,0.0331311028156173,-0.0236337105347095,0.0179830738877817
"Acbd5","grey","grey",0.0902714395657298,0.147943539880109,0.00573361157741618,0.119203200632453,0.0645552311368122,0.0723363878243671,0.0336692470435812,0.0822055235850999,0.0326716296148137,0.127195648164067,0.0338201390163881,-0.0996685242722746,0.0941610465889718,0.0894452928344234,-0.0200697619685928,0.0105620623072658
