"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_brown"
"SRFBP1","grey","grey",0.0597962953680375,0.0296271099389373,0.108433028333979,0.107835382326261
"SNX2","blue","blue",-0.0065699071039791,0.125334644494632,0.128871695289747,0.0612715352033085
"SNX24","grey","grey",0.101297549842186,0.0171651199292774,0.135977208687551,0.105151706890508
"CEP120","turquoise","turquoise",0.112905583012158,-0.0429470461192195,0.0778385546742756,0.0478558576651454
"CSNK1G3","grey","grey",0.0967604049534793,0.0118449061482135,0.120344167277827,0.100467457794033
"ZNF608","turquoise","turquoise",0.203487796307308,-0.124976743761765,0.0711312084544532,0.016349481029984
"ALDH7A1","grey","grey",0.0795502751050593,-0.0029403826727274,0.0705718663958625,0.0297859727334772
"PHAX","blue","blue",-0.0856186812108444,0.167142161730392,0.0990904168101015,0.085811442330703
"MEGF10","turquoise","turquoise",0.107344810827815,-0.0720596319521068,0.0181852329506507,-0.00461608157692363
"PRRC1","grey","grey",0.0614719915447453,-0.010660956897027,0.0680228520019046,0.0500312888260066
"CTXN3","blue","blue",-0.136732732744864,0.228486471663214,0.10799276444603,0.113998780448432
"LINC01184","turquoise","turquoise",0.350357232511807,-0.189620579646108,0.150008983314738,0.0878813475817209
"SLC12A2","turquoise","turquoise",0.153080188570226,-0.01384269802093,0.164950959255193,0.0839774472411327
"SLC27A6","grey","grey",0.129008776417162,-0.0612212413449813,0.0675091424010612,0.0225385707148968
"ISOC1","blue","blue",-0.0919354200791393,0.184966860400558,0.101368610306555,0.0786884774887846
"AC008591.1","turquoise","turquoise",0.413623737196972,-0.259231874091759,0.136407215805202,0.061704974524836
"CHSY3","turquoise","turquoise",0.584336995838329,-0.362337962857804,0.20450387715119,0.0847588201892975
"HINT1","blue","blue",-0.266777809676198,0.390862810404874,0.109765511277076,0.112732015698909
"LYRM7","grey","grey",-0.0171312521994316,0.0979002220366375,0.112290064817942,0.133659757346856
"CDC42SE2","turquoise","turquoise",0.169577894382856,-0.0170123336916632,0.161510572357033,0.141131915059197
"P4HA2","grey","grey",0.0280960235529858,0.0427230522064488,0.0834999342830129,0.0454210133793398
"AC004039.1","blue","blue",-0.0329828359187536,0.118942062803746,0.0879629366957586,0.0573452219720532
"KIF3A","blue","blue",-0.378142248287394,0.50019386581722,0.116162145520522,0.0987587384453141
"SEPT8","blue","blue",-0.164951619188563,0.281863318014314,0.128333338088848,0.109131922459269
"UQCRQ","blue","blue",-0.0995777130118001,0.160656960760991,0.0540901281844219,0.056616715196119
"AFF4","grey","grey",0.124756488213442,0.0179807541340746,0.176744847336067,0.121838793666871
"ZCCHC10","grey","grey",0.0192503884623093,0.0715811881859261,0.103435241863122,0.0860910514485649
"HSPA4","blue","blue",-0.262127695967802,0.43280189478084,0.16635814326766,0.0772341806074393
"FSTL4","turquoise","turquoise",0.411535586786971,-0.242624337859918,0.158651266943026,0.0574050015906755
"C5orf15","grey","grey",-0.0432910274923659,0.114675054548206,0.0919052400093858,0.0508092468933419
"VDAC1","blue","blue",-0.34590873320846,0.501833869631875,0.134713336211379,0.0854640729900344
"SKP1","blue","blue",-0.341831672738724,0.46437476150519,0.102806671496862,0.0956519316899334
"CDKL3","turquoise","turquoise",0.231147234885899,-0.11415718148128,0.10907005205609,0.0598049787066794
"UBE2B","blue","blue",-2.82520241355159e-05,0.153449452230755,0.165325151553745,0.136733089430691
"CDKN2AIPNL","blue","blue",-0.0561311293463375,0.137936730926449,0.0911150197039202,0.0907979391479868
"JADE2","grey","grey",0.0308285371090097,0.0525376782143124,0.110881904207266,0.0986978842315564
"SAR1B","grey","grey",0.0300966897976247,0.0460752725274731,0.0976538801374891,0.08555684832479
"SEC24A","turquoise","turquoise",0.139439965457458,-0.0418227400529294,0.11801653777041,0.0745804798594786
"CAMLG","blue","blue",-0.173837454339819,0.308172179003352,0.148427457392234,0.109730494233981
"DDX46","grey","grey",0.104939537611826,0.0204854271218263,0.130356425855609,0.0433427145113846
"C5orf24","grey","grey",0.00322362596174721,0.0357404044608396,0.0594447460413652,0.0611008799546028
"TXNDC15","grey","grey",-0.0244575537797337,0.100264861537801,0.0916963025397295,0.0459106655083157
"PCBD2","grey","grey",0.112408663724125,-0.0392500114140234,0.0854421762847978,0.0645076711544316
"H2AFY","blue","blue",-0.040899811684793,0.177969680145867,0.145273504701875,0.109608525918794
"SMAD5","grey","grey",0.0704084580035541,0.0299266035523286,0.131254101203094,0.108976570816186
"SPOCK1","turquoise","turquoise",0.18129253543926,-0.116131732301751,0.0462068237233264,0.01411970365352
"KLHL3","turquoise","turquoise",0.305892950720474,-0.15202100128222,0.155982736682835,0.0837837160776387
"HNRNPA0","blue","blue",-0.114141690335915,0.205893018099212,0.118032348612259,0.109219123694885
"FAM13B","turquoise","turquoise",0.232939632935642,-0.110019579916974,0.128356752430792,0.0869590186975867
"NME5","grey","grey",0.162271545482839,0.00681211426298777,0.180840691605433,0.107172695989382
"BRD8","grey","grey",0.00287337991534634,0.0696858883325013,0.0928832562684209,0.0323041819980452
"CDC23","grey","grey",-0.00293401551363804,0.0567118454688363,0.0668131948552275,0.0517385124371149
"FAM53C","grey","grey",0.0711172791783258,0.0111220063180741,0.11398386596358,0.0897132560623906
"KDM3B","turquoise","turquoise",0.166156311500601,-0.0722060639370023,0.101060558927277,0.064133932174625
"REEP2","blue","blue",-0.188505142359182,0.316987011328141,0.152304613320825,0.158861765918417
"ETF1","blue","blue",-0.0791069345317694,0.163254951716168,0.100036705716568,0.0952333755865649
"HSPA9","blue","blue",-0.298181605681372,0.447022451524571,0.137690697060189,0.0378111147544127
"CTNNA1","grey","grey",0.0510173351161963,-0.0196173525862948,0.0421962123054532,0.0428790641324652
"LRRTM2","grey","grey",-0.0706381654989873,0.153165922988143,0.108779542434024,0.101933892822664
"SIL1","grey","grey",0.176718214174231,-0.00210518796133678,0.179996452099538,0.0509791367442516
"PAIP2","blue","blue",-0.135600785113777,0.266637522988871,0.139564359589316,0.132026074273274
"DNAJC18","blue","blue",-0.0216291519976854,0.119310883424511,0.128172755649539,0.132841284209991
"UBE2D2","grey","grey",0.103695387797308,0.0614704187565554,0.174741925683569,0.123152165305428
"CXXC5","grey","grey",-0.0572033018207486,0.130339502631084,0.0997541991014282,0.101969939562411
"PSD2","grey","grey",0.0291200738578674,-0.00377544412097899,0.026206661684319,0.0202626000549328
"NRG2","turquoise","turquoise",0.435276539233971,-0.269891954329142,0.154690462743923,0.0680024402435848
"PURA","blue","blue",-0.0546013970865799,0.16964426195829,0.169309876513461,0.244652518197652
"IGIP","grey","grey",-0.0587076349539609,0.128610819757276,0.114109096582325,0.182171975464821
"CYSTM1","blue","blue",-0.13485213505323,0.268386695447316,0.118465177140313,0.0821347115860006
"PFDN1","blue","blue",-0.0699152068206319,0.198188434208658,0.127407726119846,0.0957988212051585
"SRA1","grey","grey",-0.0231081575067756,0.109849484233082,0.0860081720373151,0.0725262517181114
"APBB3","blue","blue",-0.0871337323194878,0.180096175740563,0.093309618374502,0.0466623560504007
"NDUFA2","blue","blue",-0.119202111445739,0.194760183771134,0.0607034738215501,0.0394176153184817
"IK","blue","blue",-0.0704377001906145,0.142004738323217,0.0822422306815687,0.0358758829870006
"WDR55","grey","grey",-0.00530405919451438,0.065420031327405,0.0681747004152987,0.0459270359089509
"HARS","blue","blue",-0.101834397857129,0.233523744754207,0.145447632588307,0.121882475257641
"ZMAT2","blue","blue",-0.102040313265271,0.188634484376808,0.095833212497269,0.0952492668537394
"TAF7","blue","blue",-0.172393695906098,0.292892407195789,0.133940466620242,0.0836396505619483
"DIAPH1","turquoise","turquoise",0.18932041121182,-0.0549431036417965,0.137793246297804,0.0891651155773041
"HDAC3","grey","grey",0.146323676403428,-0.0550537687600479,0.100339344727899,0.0627215154607994
"RELL2","blue","blue",-0.0726383612350599,0.184677228657133,0.128784209540375,0.114430177829439
"DELE1","grey","grey",0.110729195491348,-0.0539774586855077,0.0638027906935215,0.0302566101841142
"RNF14","blue","blue",-0.0830097251195221,0.181596640802228,0.111939439489234,0.115998793681706
"GNPDA1","blue","blue",-0.102377697870835,0.211412459365925,0.108845023245933,0.067202627143663
"NDFIP1","blue","blue",-0.259686773837725,0.417092674574344,0.146943553860426,0.107591089260861
"SPRY4-AS1","turquoise","turquoise",0.376783094442984,-0.220128999621345,0.152597208853259,0.0675317782225731
"FGF1","turquoise","turquoise",0.185612217338139,-0.103075994981515,0.0719521013037834,0.0182031503334503
"ARHGAP26","turquoise","turquoise",0.311158585134395,-0.117570282894467,0.198767482550224,0.120782987923448
"NR3C1","turquoise","turquoise",0.164442074490663,-0.0908139100862971,0.0760114368554056,0.0396146576078295
"YIPF5","blue","blue",-0.0965007109060948,0.18142700343066,0.0993115878618524,0.0985160221126367
"KCTD16","turquoise","turquoise",0.253501780823694,-0.135482696403885,0.107544801911824,0.0649875483120577
"LARS","blue","blue",-0.0589802350478062,0.182446797737128,0.134862765407332,0.120578382935217
"TCERG1","grey","grey",0.0830613841966387,0.0449949089473824,0.132258363776821,0.0355538074462841
"PPP2R2B","turquoise","turquoise",0.369639127391643,-0.199855787414227,0.141600626630885,0.084136438172327
"STK32A","grey","grey",0.0399968617631101,-0.0274005259732074,0.0265668081398115,0.0213813268326938
"DPYSL3","blue","blue",-0.128299046195256,0.277167693212607,0.159411964513565,0.147169461674449
"JAKMIP2","turquoise","turquoise",0.379341127920446,-0.186695494123335,0.194058453837504,0.115282322607635
"AC091948.1","turquoise","turquoise",0.331352587692138,-0.209509212715589,0.111139234953647,0.0433088916753427
"FBXO38","turquoise","turquoise",0.120210568648361,-0.0285705969487924,0.0970345558038992,0.0567412594975756
"ABLIM3","turquoise","turquoise",0.255717281853668,-0.117322936072199,0.143255062092346,0.0838647329963544
"GRPEL2","grey","grey",-0.0328250157672156,0.0894829426467489,0.0631559700352568,0.0642414965117377
"PCYOX1L","blue","blue",-0.0710687941711852,0.159759683594373,0.105695314591036,0.056568463280257
"CSNK1A1","blue","blue",-0.04101140303285,0.20067441622603,0.186608574127905,0.186362219654789
"ARHGEF37","grey","grey",0.031099288066976,0.0650362811632186,0.11344686442552,0.0829640087112445
"PPARGC1B","grey","grey",0.144069182998648,-0.0536034538214779,0.104379123642193,0.0856314444969218
"HMGXB3","grey","grey",0.0388670613495994,0.0447369042753004,0.0994027558037926,0.0544819659975941
"CAMK2A","grey","grey",0.0862916420007525,0.00451634427507448,0.109194810194972,0.086754451348371
"TCOF1","grey","grey",-0.018059329705974,0.0795474926795002,0.0856834699600873,0.0405099436122517
"CD74","grey","grey",-0.00379806289404456,-0.0387475700533507,-0.045990326279748,-0.0407673334509243
"RPS14","blue","blue",-0.111378047590595,0.163923756340189,0.0514042239672452,0.0465065265481919
"NDST1","grey","grey",0.10833420515137,-0.0497993435747498,0.0698109714788005,0.0591550879910413
"SYNPO","grey","grey",-0.0199483519861145,0.0773805415048923,0.0762149728391303,0.0775849776983018
"RBM22","grey","grey",-0.0314673960973624,0.0760605712506803,0.0613774375531581,0.0433197652930088
"DCTN4","grey","grey",-0.0218420200963956,0.137255911185443,0.135815870820837,0.103826270231926
"GPX3","blue","blue",-0.225336759275585,0.334027895380318,0.11915186158652,0.123479173579436
"TNIP1","grey","grey",-0.0299738736434908,0.105307220801613,0.0861963807623598,0.0843944199270606
"ANXA6","blue","blue",-0.363471787072408,0.524561142576249,0.122190481064096,0.0227676540893816
"CCDC69","grey","grey",-0.0276340115816009,0.0912443480544256,0.076886054822751,0.0900394321767567
"SLC36A1","grey","grey",0.113558115501616,-0.019761208286393,0.0950108474077774,0.0565923558697191
"SPARC","grey","grey",-0.0208303511763916,-0.0443624292198276,-0.0625971370993897,-0.0436430787152834
"ATOX1","blue","blue",-0.0936785438923938,0.17557435425212,0.0672143260262934,0.0448949324014516
"G3BP1","grey","grey",0.0305084205611279,0.0395504248362295,0.0967501648940511,0.0657555005685603
"GLRA1","grey","grey",0.103409466334881,-0.0111516341017964,0.106337091099963,0.0818516090864469
"LINC01933","turquoise","turquoise",0.359219152306464,-0.228086990539864,0.110337229855489,0.0357553773140949
"GRIA1","turquoise","turquoise",0.349019422873798,-0.131223472776826,0.234276968508906,0.114931030937665
"FAM114A2","grey","grey",0.00801799415584134,0.0613308210742734,0.0697353006359081,0.0315417830505398
"MFAP3","turquoise","turquoise",0.181382414458051,-0.0789996584634339,0.110029906847177,0.0783610849090278
"GALNT10","turquoise","turquoise",0.326108461709818,-0.17945220116698,0.143397691848678,0.081323485453017
"LARP1","blue","blue",-0.123183571979332,0.262624264813676,0.169540617951521,0.180234256887527
"CNOT8","grey","grey",0.0293197726893864,0.0175753996303249,0.0582424604070207,0.0412291804362628
"GEMIN5","grey","grey",0.0410167257500875,0.0376894000898855,0.0870031907752594,0.0488600728441594
"MRPL22","grey","grey",-0.0241697952421926,0.107212007003374,0.0781459644357433,0.0521026170392642
"SGCD","turquoise","turquoise",0.686882547350062,-0.502114987654012,0.148737641255801,0.0410998177881469
"HAVCR2","turquoise","turquoise",0.1264952366144,-0.0619017683994587,0.0705790529601667,0.0449232648718569
"CYFIP2","blue","blue",-0.211943183618374,0.390635191137916,0.167752745209716,0.107038677839586
"LSM11","grey","grey",-0.017832302430464,0.0670040898879338,0.0805644834895921,0.115427894416366
"CLINT1","grey","grey",0.0346369466809685,0.0719908648990321,0.123002896319244,0.0821887751786553
"EBF1","turquoise","turquoise",0.352880061724735,-0.181281232058626,0.153567684719353,0.0934082559982149
"RNF145","grey","grey",0.0198665859670118,0.0857959684272348,0.126482541615403,0.069851431271504
"UBLCP1","blue","blue",-0.142118090130691,0.272862791441568,0.144312221414029,0.0947561925419897
"TTC1","blue","blue",-0.134089385837129,0.304171682998926,0.164042685836062,0.103296440928301
"PWWP2A","turquoise","turquoise",0.183705637282692,-0.0712083111140602,0.116536138632449,0.0624535731800006
"FABP6","grey","grey",-0.0196628624175838,0.062600378269794,0.0433436038927792,0.029339732317845
"SLU7","blue","blue",-0.0965152005008909,0.195227883482423,0.123360479005139,0.145503503294356
"GABRB2","grey","grey",0.0161391017921883,0.0973834277940329,0.116552067566315,0.0770726934081853
"GABRA1","grey","grey",-0.092382651632102,0.171652467397458,0.0863302770161694,0.0479017308050187
"GABRG2","blue","blue",-0.209508095984654,0.342478306991489,0.140106681993814,0.0568377025755814
"CCNG1","grey","grey",-0.018910630766491,0.0714178068270694,0.0677649365932722,0.0846586391397351
"NUDCD2","grey","grey",-0.0108007363118983,0.0503356550451863,0.0526174690931324,0.0341202393798457
"MAT2B","blue","blue",-0.137188141582049,0.228262853037721,0.105652120086805,0.103300356909156
"TENM2","turquoise","turquoise",0.411504867032726,-0.276480320848338,0.149055040819343,0.0449138745639069
"WWC1","turquoise","turquoise",0.163468156381892,-0.115348115747484,0.043988796328337,0.0102787948242315
"RARS","grey","grey",0.0274202866116306,0.0696351320765154,0.118847110800642,0.0621266109571849
"FBLL1","blue","blue",-0.0897418936758968,0.160286841780061,0.0801330123440305,0.0717884380010323
"PANK3","grey","grey",0.0764794495091855,0.022677604494778,0.136377401157241,0.148504082502647
"FAM196B","turquoise","turquoise",0.315754513991965,-0.190713360180201,0.101195612167886,0.0421650071662603
"RANBP17","turquoise","turquoise",0.34802029980149,-0.195189849593735,0.137598273136568,0.0577642091430763
"NPM1","blue","blue",-0.119275491856384,0.236307525099898,0.120851466076299,0.0685266777163152
"FBXW11","blue","blue",0.0052522552044633,0.157948058616436,0.174338761755092,0.128811849686152
"UBTD2","turquoise","turquoise",0.153766269510091,-0.0623847076082142,0.101206429010944,0.0616871912409093
"SH3PXD2B","turquoise","turquoise",0.211785430537607,-0.114936110225136,0.0969244876791758,0.0440660357652227
"ERGIC1","grey","grey",0.145186696910708,-0.0270342314785301,0.137664491474933,0.102980959461006
"RPL26L1","blue","blue",-0.0496568802375454,0.095560149774118,0.0425996594894549,0.037446971508246
"ATP6V0E1","grey","grey",0.030713249304346,0.0674257353709083,0.103593523240849,0.0530187659932009
"CREBRF","brown","brown",0.00128295943333452,0.102881884842705,0.142314506752167,0.185102682683375
"BNIP1","grey","grey",-0.0372151354686261,0.0869895115741593,0.0522185491180993,0.02676771005855
"BOD1","blue","blue",-0.0679799537310221,0.149278246209786,0.090147823356828,0.0779757370346042
"CPEB4","turquoise","turquoise",0.245080370458605,-0.096260759202231,0.163622702076707,0.132452503785501
"NSG2","blue","blue",-0.330005523968936,0.439379303524228,0.133235254394231,0.148757764238432
"SFXN1","grey","grey",-0.0119604078832358,0.136046474667958,0.144236616682484,0.119281155396696
"CPLX2","blue","blue",-0.211355170530109,0.317384881239575,0.15752445092,0.265351158898759
"THOC3","grey","grey",0.0527248459738105,0.0348941183061037,0.0941434385350133,0.0409448286764716
"SIMC1","turquoise","turquoise",0.268012258739148,-0.149272804505023,0.115257199417864,0.0400652509731639
"KIAA1191","blue","blue",-0.082778748761699,0.182023575099911,0.129085833187613,0.144873146426881
"CLTB","blue","blue",-0.180994456002255,0.326656626477599,0.141828769628442,0.126523060506327
"FAF2","grey","grey",0.0667597586126879,0.0345425238000627,0.129265448698655,0.0962706967128112
"RNF44","grey","grey",-0.0200195976758088,0.0777655231320762,0.0786851662515329,0.0615607168198716
"GPRIN1","grey","grey",-0.0280600666636585,0.096519565106288,0.0689730067527545,0.0391158146957239
"SNCB","blue","blue",-0.143656650294665,0.247758255131715,0.106981547611129,0.0876077757426634
"TSPAN17","grey","grey",0.0115323064052193,0.0552888344154543,0.0859833510779603,0.0664845283580666
"UIMC1","turquoise","turquoise",0.296400817260772,-0.190135066392017,0.103689703993303,0.0295558810890981
"ZNF346","grey","grey",0.149958732307383,-0.0480749312336217,0.114626639572311,0.0736593808906646
"NSD1","turquoise","turquoise",0.248782641431454,-0.10675124703735,0.158192386289525,0.0978839659663677
"PRELID1","blue","blue",-0.136042275855509,0.22870924501722,0.091526980207254,0.107887633596369
"LMAN2","blue","blue",-0.0720134189774658,0.133913867234024,0.0823266728773121,0.0620311864562555
"GRK6","grey","grey",-0.025317522138298,0.104139072089176,0.0984489638946245,0.0818950529249642
"DBN1","blue","blue",-0.037316382372588,0.121096591034333,0.094390084479123,0.0827925571034791
"PDLIM7","grey","grey",0.0079401749793238,0.0708945575151277,0.0828061756997689,0.0573444631491727
"DDX41","grey","grey",-0.0663994937274794,0.11648226053105,0.0592547451270137,0.0472335739116457
"FAM193B","turquoise","turquoise",0.320670903731933,-0.196845260899547,0.131305916593317,0.0606207386721179
"TMED9","blue","blue",-0.113374978374391,0.183452504216714,0.0805748434697461,0.0712460951244613
"B4GALT7","blue","blue",-0.0742538136031071,0.158025058325248,0.0943841942491034,0.0684274548504861
"AC106795.3","grey","grey",-0.0147155720213264,0.0723244674848226,0.0629873159060296,0.0679722986670131
"RMND5B","grey","grey",0.0588773569446858,0.0299366389687246,0.105429666993556,0.065077643720292
"NHP2","blue","blue",-0.11377840037353,0.211349427372813,0.10105024652046,0.0699190711177636
"HNRNPAB","blue","blue",-0.0754366772133252,0.134371053723857,0.073385537030118,0.0554509340566387
"PHYKPL","turquoise","turquoise",0.251649464543435,-0.146593088950981,0.101444246363645,0.0373990752268822
"CLK4","turquoise","turquoise",0.156171493034738,-0.0972172072073643,0.0558156602920315,0.0186337440173771
"ZNF354A","grey","grey",0.0875819430379144,-0.0346387289181688,0.0583256854311922,0.0322655273597675
"ZNF354B","turquoise","turquoise",0.226454633274306,-0.144174371815036,0.0856851616121516,0.0337267717931862
"ZFP2","turquoise","turquoise",0.337980614129124,-0.214607151386938,0.124316388373172,0.0562045304785352
"ADAMTS2","grey","grey",0.140775915878555,-0.0224615476096254,0.133687438155847,0.0501213889668315
"RUFY1","turquoise","turquoise",0.192215099755789,-0.0712351622849431,0.122129710076512,0.0608039732620978
"HNRNPH1","grey","grey",0.0480354117651303,0.0312622200456516,0.0825199053662894,0.00969112409947072
"CANX","blue","blue",-0.448481873022522,0.526968345726672,0.0800273542294298,0.0330052196368699
"MGAT4B","grey","grey",-0.0128146317918958,0.0446431295511971,0.0485820825418251,0.0500961791964756
"SQSTM1","blue","blue",-0.181684119391592,0.318703782572988,0.152118771749272,0.0572373366461427
"MRNIP","grey","grey",0.125674979031812,-0.0270360328726337,0.104093358883279,0.0537337214331207
"TBC1D9B","grey","grey",-0.0223703006384572,0.117420493471699,0.113029898162035,0.0829347057878076
"RNF130","turquoise","turquoise",0.25832242748361,-0.129849474192434,0.139049820140901,0.0843968803661405
"MAPK9","blue","blue",-0.0353958932368226,0.156142316346937,0.159292409048265,0.175556631241949
"CNOT6","turquoise","turquoise",0.170948264881279,-0.0841234852510407,0.0877930691706083,0.0573422497350795
"MGAT1","grey","grey",0.0196127458561606,0.0393785912329906,0.0810635101447368,0.0722383879976393
"TRIM41","grey","grey",-0.0143672365552953,0.0698858046836768,0.0716025930795247,0.0772149652599978
"RACK1","blue","blue",-0.144518067367364,0.240817012585952,0.093487915283849,0.054220264295241
"TRIM52","grey","grey",0.047551234774689,0.0243811136718178,0.0841079717150648,0.0580011018128479
"DUSP22","grey","grey",0.0189998800483926,0.0326371115789292,0.0707454141441729,0.0751978763273559
"EXOC2","turquoise","turquoise",0.138674368544844,0.00580639800533803,0.157568569470026,0.0771067911970189
"GMDS","turquoise","turquoise",0.40160530915189,-0.207213776350597,0.175265248782887,0.074263912365999
"GMDS-DT","turquoise","turquoise",0.393925905897464,-0.239863979946422,0.144581450301084,0.068329028859666
"WRNIP1","grey","grey",-0.0398970350740319,0.137538331161566,0.117337369747898,0.0779227084832405
"SERPINB1","blue","blue",-0.0643716107375971,0.13641886143186,0.0736346441476093,0.0293282511507612
"SERPINB9","turquoise","turquoise",0.325766447540782,-0.18667070213076,0.133717257191124,0.0573404909812126
"SERPINB6","grey","grey",0.0546943674547216,0.0279231034782937,0.0804215253616875,0.0258253586574228
"NQO2","grey","grey",0.101877063192941,0.032549300100256,0.137242091978275,0.0682713856067679
"RIPK1","turquoise","turquoise",0.329590832801856,-0.209002670934532,0.108464156819878,0.0438519943743389
"BPHL","grey","grey",0.0207871358953931,0.0594824716820716,0.0765933563255385,0.0492256227306992
"TUBB2A","blue","blue",-0.652177158101196,0.682699411178947,0.00600131333173649,0.0124990442187852
"TUBB2B","blue","blue",-0.316879018105822,0.42180385829075,0.122306181773393,0.0759414982944524
"PSMG4","grey","grey",0.0724594245566266,0.0141008080183792,0.0909549229029209,0.0477679349688234
"SLC22A23","turquoise","turquoise",0.353414973100784,-0.174962114695791,0.168982988149938,0.0743905893187419
"FAM50B","blue","blue",-0.0726025945546918,0.124472975929669,0.0506073079197439,0.0269734827426941
"PRPF4B","grey","grey",0.0759383863201373,0.0328580567063789,0.121332963751714,0.0607355159339203
"ECI2","grey","grey",-0.019654689422028,0.0867635477292616,0.0770362424371978,0.0418326794063178
"CDYL","turquoise","turquoise",0.151575949140065,-0.0583158777400019,0.0979860944727901,0.046990421366973
"LYRM4","grey","grey",0.139337598597529,-0.00845544081005314,0.128606156585858,0.0735164125530955
"FARS2","turquoise","turquoise",0.384398751012916,-0.227469690205239,0.144873228753215,0.0521764846429924
"NRN1","blue","blue",-0.0753747913137122,0.166059744406783,0.102307121463964,0.108722603529309
"SSR1","blue","blue",-0.133834307795943,0.240295876500129,0.132574137860838,0.110743239903774
"RIOK1","grey","grey",0.00191191624300915,0.0725630090118896,0.0900643591011571,0.0644807419197507
"SNRNP48","grey","grey",0.14977342716021,-0.0529124831635237,0.111372986153127,0.0489270945894056
"SLC35B3","grey","grey",0.0653088150777569,-0.0195903622215366,0.0534425241480163,0.0333222021078919
"PAK1IP1","grey","grey",-0.0193344576310288,0.0769629860012753,0.0717394867433585,0.0648870267247186
"TMEM14C","blue","blue",-0.080167005765002,0.14093106205155,0.0594723382958184,0.041530341136365
"SMIM13","blue","blue",-0.0874200633826347,0.188063075625473,0.133273381485533,0.17598616416672
"TMEM170B","grey","grey",0.110538396724511,-0.00973442429709532,0.130261727174265,0.131054769885414
"HIVEP1","turquoise","turquoise",0.134738896671219,-0.0636284150669138,0.0779913212325141,0.0691308224352149
"PHACTR1","turquoise","turquoise",0.386552848572959,-0.211611581225896,0.165726063482873,0.0842243395867984
"TBC1D7","grey","grey",0.00143174706095983,0.0657451422320264,0.0739453927385302,0.0534877231851184
"GFOD1","grey","grey",0.116463633547013,0.0215672895313789,0.173901501041176,0.197398764468882
"SIRT5","grey","grey",0.104663342291523,0.010113220766247,0.123685282861258,0.0804654731265282
"NOL7","blue","blue",-0.109028362529369,0.209980563028256,0.10584210575455,0.0734966041039883
"RANBP9","blue","blue",-0.0505124105574471,0.201009102144219,0.172143316055671,0.124175065632412
"MCUR1","grey","grey",-0.0144056973005706,0.105966303391819,0.103452242376752,0.131803519659561
"CD83","grey","grey",-0.0226534180822224,0.0632944496313387,0.0515537901903608,0.0433139553608579
"JARID2","turquoise","turquoise",0.398874351170797,-0.25292263804448,0.14021928147952,0.0534434446929826
"DTNBP1","grey","grey",0.086733078226558,0.0376940917004953,0.124278486804195,0.0871048055472009
"MYLIP","grey","grey",0.0412868747254783,0.0397349771444857,0.108892699649972,0.0873190599345241
"GMPR","grey","grey",0.0318625524921466,0.000646591633481073,0.031266037522265,-0.000178492403905791
"ATXN1","turquoise","turquoise",0.437649063266933,-0.252217777637994,0.183627471833336,0.112254605508189
"CAP2","blue","blue",-0.0118920706332833,0.161236458765369,0.16784042796154,0.106727974875992
"FAM8A1","blue","blue",-0.0723522417122237,0.155457842829122,0.111127318552811,0.088457177338745
"NUP153","turquoise","turquoise",0.162498983948956,-0.0790292414642653,0.0857986238447554,0.0444979213272743
"KIF13A","turquoise","turquoise",0.353574172024299,-0.201347971946968,0.135616629943688,0.0600699359770096
"TPMT","grey","grey",0.00893149470768732,0.0537652421229492,0.0761315220576487,0.0760472337591003
"KDM1B","grey","grey",0.0869984361140115,-0.0147934463650993,0.0750957067543,0.0411283782965807
"DEK","blue","blue",-0.0485426190654831,0.140943754670528,0.0967014075098228,0.0837597942381461
"RNF144B","turquoise","turquoise",0.150347260340047,-0.0190466522195595,0.150738615909497,0.117549313940152
"AL022068.1","turquoise","turquoise",0.297108642208897,-0.190380150440975,0.0950783625449105,0.0452943011824732
"ID4","grey","grey",-0.0344989812513408,0.0510043441426454,0.020677814609517,0.0253520338689226
"E2F3","turquoise","turquoise",0.274336148854235,-0.130018909852149,0.154540753029901,0.104551933373146
"CDKAL1","turquoise","turquoise",0.399475858246567,-0.249669708510887,0.133760629013338,0.0426618382450798
"CASC15","grey","grey",0.113466663121203,-0.0220870005606299,0.106977681023216,0.107563603271377
"NRSN1","grey","grey",0.0681213980544021,0.0432095697453633,0.123813169540038,0.114104562112221
"MRS2","grey","grey",-0.00224187277831478,0.0939114374962808,0.0934627765024778,0.079042298130741
"GPLD1","turquoise","turquoise",0.21601545783239,-0.111433641755709,0.105956908423011,0.0535054834881122
"ALDH5A1","grey","grey",-0.0163286091203643,0.0902995478091487,0.0905242078449332,0.0854413887991804
"KIAA0319","turquoise","turquoise",0.281831937940455,-0.0624532229419971,0.218742056266146,0.103973925726041
"TDP2","grey","grey",-0.044330819252637,0.144437197018876,0.117227878548027,0.0958650224049413
"ACOT13","grey","grey",-0.0365133800383432,0.131602729466988,0.0917575471127237,0.0626561464750672
"C6orf62","brown","brown",0.00419778851060885,0.107193038171611,0.149907337438321,0.234268728843473
"GMNN","grey","grey",-0.0275835318177287,0.0850044257787277,0.0594628763591024,0.026998915739359
"RIPOR2","turquoise","turquoise",0.21382242160709,-0.0988860282190145,0.125496170432369,0.0720677336589209
"CARMIL1","turquoise","turquoise",0.197746955936732,-0.141962222637484,0.0453542510431623,-0.00632218531771812
"HIST1H4C","blue","blue",-0.117010008901286,0.160124129913028,0.0259552606272783,0.00752095121846059
