gene_name,kME
St6galnac3,0.470466320603864
Ptpn5,0.469394488944134
Celf2,0.46684775360381
Gm15398,0.466177307854063
Gm21949,0.46494504993545
Ptprg,0.463252975847907
Nr4a2,0.462363878854015
Prkd1,0.460092044424436
Sdk1,0.457720105354873
Zfp462,0.457216283253919
Gm16083,0.456730075911441
Osbpl3,0.454952836321038
Grik3,0.451341864197167
Palmd,0.450316106882553
Pfkp,0.448627422901739
Colgalt2,0.448379329874917
Dgkz,0.448377776210192
Garnl3,0.446623193203725
Gpr158,0.442024617545933
Grm1,0.441958663924582
Mcc,0.44146079969212
En1,0.439688614194492
Gab2,0.439561977362473
Bsn,0.438507577353758
Cnksr2,0.437686024765208
Esrrg,0.435798242281844
Mir124-2hg,0.434528295073284
Ryr3,0.434505850806143
Psd3,0.432945285739883
Fat3,0.432888850698964
CT025619.1,0.432574683464758
Lama3,0.43243369805831
Gsdme,0.432265268187352
A330008L17Rik,0.430319017826114
Rora,0.428096488437962
Lmx1b,0.427815393381335
Ctnnd2,0.427245493065042
Igsf21,0.426868407982669
Ubash3b,0.425744582395295
Nectin3,0.421021192746825
Fam135b,0.420642429963714
Rerg,0.420122206797156
Cdk14,0.41718900648472
Atp2b2,0.414576863397594
Me3,0.413994863381284
Palm2,0.413309627371217
Qk,0.412988255496408
Phldb2,0.412208195312226
Slc18a2,0.411893643964866
Agpat4,0.410428934518995
1700042O10Rik,0.409942341095937
0610040J01Rik,0.409854584709411
Agk,0.409522416784772
Cyth1,0.408729658966824
4921534H16Rik,0.405210130873709
Mirg,0.404678173820499
Zfp804a,0.404026693786016
Prima1,0.404019736470466
Syt7,0.403968298530928
Gm26873,0.403843478437833
Ano6,0.402979327893024
App,0.401217206707683
Pde4d,0.399950632964029
C230004F18Rik,0.399191867995209
Sema6d,0.393934969160812
Adamts6,0.39372777482718
Zswim5,0.39274545952491
Rasgef1b,0.392683334399679
Ripor2,0.392541412792169
Plekhh2,0.391149202290797
Stk39,0.390150637659265
Gbf1,0.388854387357776
5330434G04Rik,0.388838694923229
Igf1,0.388234058669996
Myo6,0.387127615025766
Ica1,0.386923312608342
Pitpnm3,0.383780359940275
Homer2,0.38067880201334
Snx24,0.378305718566875
Tigar,0.377039230491752
Adcy1,0.376102347212319
Mpp7,0.374836772703413
Aff3,0.374352460400778
Epha7,0.372004386526936
Pigk,0.370011757328185
Wasf3,0.368495126353683
Nlgn1,0.367597044167518
Tmem196,0.36739938718223
Klhl13,0.366590727032315
Crhr1,0.365940100375582
Lyst,0.364956721281167
Gpr26,0.364541199401295
Rps6ka3,0.363297469340419
Osbpl9,0.362560789597906
March11,0.3617690631271
Plcxd2,0.360357479964829
Kank4,0.358194795784798
Cast,0.358055515260199
Fam155a,0.35691705873835
Gucy2c,0.356767038405618
Arhgap22,0.355671210748308
Ank1,0.355147568618767
Srgap2,0.353413370785154
Fhod3,0.353162036448939
Cdh10,0.352805435705125
Itpr1,0.352622397158471
Epha5,0.35006519235387
Epb41l4a,0.346253650771129
Rab3c,0.346054133288486
Cacna1d,0.346034491716368
Bmpr1b,0.345932430937202
Chrna6,0.345453244151297
Cntnap5a,0.345404419765067
Nell2,0.343197058905378
Ctnna1,0.342933012026091
Ajap1,0.342434325093848
Kif21a,0.342356811603312
Ntsr1,0.342000667192803
Clgn,0.341561881028056
Cit,0.341529557420581
C78859,0.340187971681661
Lhfp,0.339679807037297
Pbdc1,0.339221388787527
Eps15,0.337830433525194
Tox3,0.336902783261611
Gpatch8,0.336745212015815
Ppp2r2b,0.335805807512788
Nrip3,0.334831568289976
Syt1,0.334457593761922
Ttc14,0.33444588168153
Bclaf3,0.333793006670863
Prkcb,0.3332423389653
Shtn1,0.333218798938812
Gm45645,0.332587293564656
Nrn1,0.332443302946482
Ubr4,0.332271147789713
3632451O06Rik,0.33205470595378
Osbpl11,0.331131735848128
Fat4,0.330752262355803
Arhgef28,0.330643626110786
Mctp1,0.330375692663605
Glra3,0.330185039458398
Reep1,0.328387376021192
Naaladl2,0.32809112601439
Itgb8,0.326876000137657
Rap1gds1,0.3263374961402
Rsrp1,0.325597812725765
9030622O22Rik,0.324915162068808
Lmo4,0.323791914553862
Wdr44,0.323558036795148
Acss2,0.323129569096506
Etv6,0.322943650029182
Slit2,0.322788565036561
Ctdspl,0.322734997345267
Slco2a1,0.322055021139225
Fam210b,0.321946143506492
Pcsk1,0.321648875403971
Mctp2,0.321617301327658
Prickle1,0.321375883190145
March4,0.320968351708006
